"Date","Time, GMT-05:00","K-Type, °C"
2017/12/04,12:43:23,94.29
2017/12/04,12:43:24,93.96
2017/12/04,12:43:25,93.31
2017/12/04,12:43:26,92.00
2017/12/04,12:43:27,90.36
2017/12/04,12:43:28,89.39
2017/12/04,12:43:29,88.41
2017/12/04,12:43:30,87.43
2017/12/04,12:43:31,86.77
2017/12/04,12:43:32,85.80
2017/12/04,12:43:33,85.47
2017/12/04,12:43:34,85.14
2017/12/04,12:43:35,84.82
2017/12/04,12:43:36,84.16
2017/12/04,12:43:37,83.51
2017/12/04,12:43:38,82.21
2017/12/04,12:43:39,81.56
2017/12/04,12:43:40,80.58
2017/12/04,12:43:41,79.93
2017/12/04,12:43:42,79.60
2017/12/04,12:43:43,79.28
2017/12/04,12:43:44,78.62
2017/12/04,12:43:45,77.65
2017/12/04,12:43:46,77.32
2017/12/04,12:43:47,76.67
2017/12/04,12:43:48,76.34
2017/12/04,12:43:49,76.02
2017/12/04,12:43:50,76.02
2017/12/04,12:43:51,75.69
2017/12/04,12:43:52,75.69
2017/12/04,12:43:53,75.04
2017/12/04,12:43:54,74.39
2017/12/04,12:43:55,74.06
2017/12/04,12:43:56,74.71
2017/12/04,12:43:57,75.04
2017/12/04,12:43:58,74.71
2017/12/04,12:43:59,73.74
2017/12/04,12:44:00,72.43
2017/12/04,12:44:01,71.46
2017/12/04,12:44:02,70.15
2017/12/04,12:44:03,69.18
2017/12/04,12:44:04,69.18
2017/12/04,12:44:05,71.13
2017/12/04,12:44:06,73.09
2017/12/04,12:44:07,75.04
2017/12/04,12:44:08,75.37
2017/12/04,12:44:09,74.06
2017/12/04,12:44:10,72.43
2017/12/04,12:44:11,71.13
2017/12/04,12:44:12,69.83
2017/12/04,12:44:13,69.83
2017/12/04,12:44:14,69.50
2017/12/04,12:44:15,68.20
2017/12/04,12:44:16,66.89
2017/12/04,12:44:17,65.59
2017/12/04,12:44:18,63.96
2017/12/04,12:44:19,62.98
2017/12/04,12:44:20,62.00
2017/12/04,12:44:21,61.35
2017/12/04,12:44:22,61.02
2017/12/04,12:44:23,60.04
2017/12/04,12:44:24,59.06
2017/12/04,12:44:25,57.75
2017/12/04,12:44:26,56.44
2017/12/04,12:44:27,55.79
2017/12/04,12:44:28,55.13
2017/12/04,12:44:29,56.12
2017/12/04,12:44:30,56.77
2017/12/04,12:44:31,57.10
2017/12/04,12:44:32,57.42
2017/12/04,12:44:33,57.42
2017/12/04,12:44:34,57.10
2017/12/04,12:44:35,56.77
2017/12/04,12:44:36,57.42
2017/12/04,12:44:37,57.42
2017/12/04,12:44:38,56.77
2017/12/04,12:44:39,56.12
2017/12/04,12:44:40,55.46
2017/12/04,12:44:41,54.81
2017/12/04,12:44:42,53.82
2017/12/04,12:44:43,53.17
2017/12/04,12:44:44,52.51
2017/12/04,12:44:45,52.18
2017/12/04,12:44:46,51.85
2017/12/04,12:44:47,51.53
2017/12/04,12:44:48,50.87
2017/12/04,12:44:49,50.54
2017/12/04,12:44:50,49.56
2017/12/04,12:44:51,48.90
2017/12/04,12:44:52,47.58
2017/12/04,12:44:53,46.59
2017/12/04,12:44:54,45.28
2017/12/04,12:44:55,44.62
2017/12/04,12:44:56,43.63
2017/12/04,12:44:57,42.97
2017/12/04,12:44:58,42.64
2017/12/04,12:44:59,41.97
2017/12/04,12:45:00,41.31
2017/12/04,12:45:01,40.65
2017/12/04,12:45:02,40.65
2017/12/04,12:45:03,40.32
2017/12/04,12:45:04,40.32
2017/12/04,12:45:05,40.32
2017/12/04,12:45:06,39.99
2017/12/04,12:45:07,39.66
2017/12/04,12:45:08,39.66
2017/12/04,12:45:09,39.66
2017/12/04,12:45:10,40.65
2017/12/04,12:45:11,41.31
2017/12/04,12:45:12,41.31
2017/12/04,12:45:13,40.32
2017/12/04,12:45:14,39.66
2017/12/04,12:45:15,38.99
2017/12/04,12:45:16,38.33
2017/12/04,12:45:17,38.00
2017/12/04,12:45:18,37.67
2017/12/04,12:45:19,37.67
2017/12/04,12:45:20,37.34
2017/12/04,12:45:21,37.00
2017/12/04,12:45:22,37.00
2017/12/04,12:45:23,39.33
2017/12/04,12:45:24,38.66
2017/12/04,12:45:25,38.00
2017/12/04,12:45:26,37.67
2017/12/04,12:45:27,37.34
2017/12/04,12:45:28,37.00
2017/12/04,12:45:29,36.34
2017/12/04,12:45:30,36.01
2017/12/04,12:45:31,35.34
2017/12/04,12:45:32,35.01
2017/12/04,12:45:33,35.68
2017/12/04,12:45:34,36.01
2017/12/04,12:45:35,36.34
2017/12/04,12:45:36,36.67
2017/12/04,12:45:37,38.00
2017/12/04,12:45:38,38.66
2017/12/04,12:45:39,39.66
2017/12/04,12:45:40,39.33
2017/12/04,12:45:41,40.32
2017/12/04,12:45:42,40.65
2017/12/04,12:45:43,40.32
2017/12/04,12:45:44,40.65
2017/12/04,12:45:45,39.66
2017/12/04,12:45:46,38.66
2017/12/04,12:45:47,38.33
2017/12/04,12:45:48,38.33
2017/12/04,12:45:49,39.99
2017/12/04,12:45:50,40.32
2017/12/04,12:45:51,39.66
2017/12/04,12:45:52,38.99
2017/12/04,12:45:53,39.33
2017/12/04,12:45:54,39.99
2017/12/04,12:45:55,39.99
2017/12/04,12:45:56,39.66
2017/12/04,12:45:57,38.99
2017/12/04,12:45:58,37.67
2017/12/04,12:45:59,36.67
2017/12/04,12:46:00,35.68
2017/12/04,12:46:01,35.01
2017/12/04,12:46:02,34.01
