"Date","Time, GMT-04:00","K-Type, °C (LGR S/N: 2256868)"
2017/07/12,09:55:19,31.34
2017/07/12,09:55:20,31.34
2017/07/12,09:55:21,31.34
2017/07/12,09:55:22,31.34
2017/07/12,09:55:23,31.34
2017/07/12,09:55:24,31.34
2017/07/12,09:55:25,31.34
2017/07/12,09:55:26,31.34
2017/07/12,09:55:27,31.34
2017/07/12,09:55:28,31.34
2017/07/12,09:55:29,31.34
2017/07/12,09:55:30,31.34
2017/07/12,09:55:31,31.34
2017/07/12,09:55:32,31.34
2017/07/12,09:55:33,31.34
2017/07/12,09:55:34,31.34
2017/07/12,09:55:35,31.34
2017/07/12,09:55:36,31.34
2017/07/12,09:55:37,31.34
2017/07/12,09:55:38,31.34
2017/07/12,09:55:39,31.34
2017/07/12,09:55:40,31.34
2017/07/12,09:55:41,31.34
2017/07/12,09:55:42,31.34
2017/07/12,09:55:43,31.34
2017/07/12,09:55:44,31.34
2017/07/12,09:55:45,31.34
2017/07/12,09:55:46,31.34
2017/07/12,09:55:47,31.34
2017/07/12,09:55:48,31.34
2017/07/12,09:55:49,31.34
2017/07/12,09:55:50,31.34
2017/07/12,09:55:51,31.34
2017/07/12,09:55:52,31.34
2017/07/12,09:55:53,31.34
2017/07/12,09:55:54,31.34
2017/07/12,09:55:55,31.34
2017/07/12,09:55:56,31.34
2017/07/12,09:55:57,31.34
2017/07/12,09:55:58,31.34
2017/07/12,09:55:59,31.34
2017/07/12,09:56:00,31.34
2017/07/12,09:56:01,31.34
2017/07/12,09:56:02,31.34
2017/07/12,09:56:03,31.34
2017/07/12,09:56:04,31.34
2017/07/12,09:56:05,31.34
2017/07/12,09:56:06,31.34
2017/07/12,09:56:07,31.01
2017/07/12,09:56:08,31.01
2017/07/12,09:56:09,31.34
2017/07/12,09:56:10,31.01
2017/07/12,09:56:11,31.01
2017/07/12,09:56:12,31.01
2017/07/12,09:56:13,31.01
2017/07/12,09:56:14,31.34
2017/07/12,09:56:15,31.34
2017/07/12,09:56:16,31.01
2017/07/12,09:56:17,31.01
2017/07/12,09:56:18,31.34
2017/07/12,09:56:19,31.01
2017/07/12,09:56:20,31.01
2017/07/12,09:56:21,31.01
2017/07/12,09:56:22,31.01
2017/07/12,09:56:23,31.01
2017/07/12,09:56:24,31.01
2017/07/12,09:56:25,31.01
2017/07/12,09:56:26,31.01
2017/07/12,09:56:27,31.34
2017/07/12,09:56:28,31.01
2017/07/12,09:56:29,31.01
2017/07/12,09:56:30,31.01
2017/07/12,09:56:31,31.01
2017/07/12,09:56:32,31.01
2017/07/12,09:56:33,31.01
2017/07/12,09:56:34,31.01
2017/07/12,09:56:35,31.01
2017/07/12,09:56:36,31.01
2017/07/12,09:56:37,31.01
2017/07/12,09:56:38,31.01
2017/07/12,09:56:39,31.01
2017/07/12,09:56:40,31.01
2017/07/12,09:56:41,31.01
2017/07/12,09:56:42,31.01
2017/07/12,09:56:43,31.01
2017/07/12,09:56:44,31.01
2017/07/12,09:56:45,31.01
2017/07/12,09:56:46,31.01
2017/07/12,09:56:47,31.01
2017/07/12,09:56:48,31.01
2017/07/12,09:56:49,31.01
2017/07/12,09:56:50,31.01
2017/07/12,09:56:51,31.01
2017/07/12,09:56:52,31.01
2017/07/12,09:56:53,31.01
2017/07/12,09:56:54,31.01
2017/07/12,09:56:55,31.01
2017/07/12,09:56:56,31.01
2017/07/12,09:56:57,31.01
2017/07/12,09:56:58,31.01
2017/07/12,09:56:59,31.01
2017/07/12,09:57:00,31.01
2017/07/12,09:57:01,31.01
2017/07/12,09:57:02,31.01
2017/07/12,09:57:03,31.01
