"Date","Time, GMT-04:00","K-Type, °C (LGR S/N: 2249227)"
2017/07/12,11:39:02,229.21
2017/07/12,11:39:03,227.19
2017/07/12,11:39:04,224.16
2017/07/12,11:39:05,220.45
2017/07/12,11:39:06,217.42
2017/07/12,11:39:07,214.72
2017/07/12,11:39:08,213.36
2017/07/12,11:39:09,211.34
2017/07/12,11:39:10,209.98
2017/07/12,11:39:11,208.29
2017/07/12,11:39:12,206.94
2017/07/12,11:39:13,204.91
2017/07/12,11:39:14,202.87
2017/07/12,11:39:15,200.50
2017/07/12,11:39:16,198.47
2017/07/12,11:39:17,196.09
2017/07/12,11:39:18,193.38
2017/07/12,11:39:19,191.01
2017/07/12,11:39:20,188.29
2017/07/12,11:39:21,185.58
2017/07/12,11:39:22,183.20
2017/07/12,11:39:23,180.49
2017/07/12,11:39:24,178.11
2017/07/12,11:39:25,175.74
2017/07/12,11:39:26,173.71
2017/07/12,11:39:27,172.01
2017/07/12,11:39:28,170.32
2017/07/12,11:39:29,168.28
2017/07/12,11:39:30,166.25
2017/07/12,11:39:31,164.22
2017/07/12,11:39:32,162.53
2017/07/12,11:39:33,160.50
2017/07/12,11:39:34,158.48
2017/07/12,11:39:35,156.79
2017/07/12,11:39:36,154.76
2017/07/12,11:39:37,153.08
2017/07/12,11:39:38,151.39
2017/07/12,11:39:39,149.37
2017/07/12,11:39:40,147.69
2017/07/12,11:39:41,145.33
2017/07/12,11:39:42,143.65
2017/07/12,11:39:43,141.64
2017/07/12,11:39:44,139.63
2017/07/12,11:39:45,137.95
2017/07/12,11:39:46,136.61
2017/07/12,11:39:47,134.94
2017/07/12,11:39:48,133.60
2017/07/12,11:39:49,132.27
2017/07/12,11:39:50,130.60
2017/07/12,11:39:51,129.27
2017/07/12,11:39:52,127.93
2017/07/12,11:39:53,126.60
2017/07/12,11:39:54,124.27
2017/07/12,11:39:55,121.95
2017/07/12,11:39:56,119.63
2017/07/12,11:39:57,117.31
2017/07/12,11:39:58,115.33
2017/07/12,11:39:59,113.67
2017/07/12,11:40:00,112.68
2017/07/12,11:40:01,111.69
2017/07/12,11:40:02,111.03
2017/07/12,11:40:03,110.37
2017/07/12,11:40:04,109.38
2017/07/12,11:40:05,108.73
2017/07/12,11:40:06,108.07
2017/07/12,11:40:07,107.41
2017/07/12,11:40:08,106.75
2017/07/12,11:40:09,105.76
2017/07/12,11:40:10,104.78
2017/07/12,11:40:11,103.46
2017/07/12,11:40:12,102.15
2017/07/12,11:40:13,101.17
2017/07/12,11:40:14,99.85
2017/07/12,11:40:15,98.87
2017/07/12,11:40:16,97.89
2017/07/12,11:40:17,97.23
2017/07/12,11:40:18,96.90
2017/07/12,11:40:19,96.58
2017/07/12,11:40:20,95.60
2017/07/12,11:40:21,94.61
2017/07/12,11:40:22,93.31
2017/07/12,11:40:23,92.00
2017/07/12,11:40:24,90.36
2017/07/12,11:40:25,89.39
2017/07/12,11:40:26,88.08
2017/07/12,11:40:27,87.75
2017/07/12,11:40:28,87.43
2017/07/12,11:40:29,86.77
2017/07/12,11:40:30,85.80
2017/07/12,11:40:31,84.82
2017/07/12,11:40:32,83.84
2017/07/12,11:40:33,82.53
2017/07/12,11:40:34,82.21
2017/07/12,11:40:35,81.88
2017/07/12,11:40:36,81.88
2017/07/12,11:40:37,81.56
2017/07/12,11:40:38,81.23
2017/07/12,11:40:39,80.58
2017/07/12,11:40:40,79.93
2017/07/12,11:40:41,79.28
2017/07/12,11:40:42,78.95
2017/07/12,11:40:43,78.62
2017/07/12,11:40:44,78.30
2017/07/12,11:40:45,77.65
2017/07/12,11:40:46,77.32
2017/07/12,11:40:47,76.67
2017/07/12,11:40:48,76.34
2017/07/12,11:40:49,75.37
2017/07/12,11:40:50,74.71
2017/07/12,11:40:51,74.06
2017/07/12,11:40:52,73.09
2017/07/12,11:40:53,72.43
2017/07/12,11:40:54,71.46
2017/07/12,11:40:55,70.81
2017/07/12,11:40:56,70.15
2017/07/12,11:40:57,69.50
2017/07/12,11:40:58,68.85
2017/07/12,11:40:59,67.87
2017/07/12,11:41:00,66.89
2017/07/12,11:41:01,65.92
2017/07/12,11:41:02,65.26
2017/07/12,11:41:03,64.94
2017/07/12,11:41:04,64.28
2017/07/12,11:41:05,63.63
2017/07/12,11:41:06,62.98
2017/07/12,11:41:07,62.33
2017/07/12,11:41:08,62.00
2017/07/12,11:41:09,62.00
2017/07/12,11:41:10,61.67
2017/07/12,11:41:11,61.67
2017/07/12,11:41:12,61.35
2017/07/12,11:41:13,61.02
2017/07/12,11:41:14,61.02
2017/07/12,11:41:15,60.37
2017/07/12,11:41:16,60.04
2017/07/12,11:41:17,59.39
2017/07/12,11:41:18,59.39
2017/07/12,11:41:19,59.39
2017/07/12,11:41:20,59.06
2017/07/12,11:41:21,58.73
2017/07/12,11:41:22,58.41
2017/07/12,11:41:23,58.41
2017/07/12,11:41:24,58.41
2017/07/12,11:41:25,58.41
2017/07/12,11:41:26,58.41
2017/07/12,11:41:27,58.08
