date,time,tempC,location,probe_type,id
2017-07-06,12:05:44,48.9,25cm,old,flame6
2017-07-06,12:05:45,49.88,25cm,old,flame6
2017-07-06,12:05:46,52.84,25cm,old,flame6
2017-07-06,12:05:47,60.37,25cm,old,flame6
2017-07-06,12:05:48,61.67,25cm,old,flame6
2017-07-06,12:05:49,60.69,25cm,old,flame6
2017-07-06,12:05:50,60.04,25cm,old,flame6
2017-07-06,12:01:50,40.98,50cm,old,flame6
2017-07-06,12:01:51,41.31,50cm,old,flame6
2017-07-06,12:01:52,41.64,50cm,old,flame6
2017-07-06,12:01:53,42.64,50cm,old,flame6
2017-07-06,12:01:54,42.97,50cm,old,flame6
2017-07-06,12:01:55,43.3,50cm,old,flame6
2017-07-06,12:01:56,43.63,50cm,old,flame6
2017-07-06,12:01:57,43.96,50cm,old,flame6
2017-07-06,12:01:58,43.3,50cm,old,flame6
2017-07-06,12:01:59,44.29,50cm,old,flame6
2017-07-06,12:02:00,43.63,50cm,old,flame6
2017-07-06,12:02:01,43.3,50cm,old,flame6
2017-07-06,12:02:02,42.3,50cm,old,flame6
2017-07-06,12:02:03,42.3,50cm,old,flame6
2017-07-06,12:02:04,42.64,50cm,old,flame6
2017-07-06,12:02:05,41.64,50cm,old,flame6
2017-07-06,12:02:06,41.31,50cm,old,flame6
2017-07-06,12:02:07,40.98,50cm,old,flame6
2017-07-06,12:02:08,40.98,50cm,old,flame6
2017-07-06,12:02:09,42.3,50cm,old,flame6
2017-07-06,12:02:10,41.31,50cm,old,flame6
2017-07-06,12:02:11,40.98,50cm,old,flame6
2017-07-06,12:02:12,40.32,50cm,old,flame6
2017-07-06,12:02:13,40.32,50cm,old,flame6
2017-07-06,12:02:14,40.98,50cm,old,flame6
2017-07-06,12:02:15,41.31,50cm,old,flame6
2017-07-06,12:02:16,40.98,50cm,old,flame6
2017-07-06,12:02:17,40.98,50cm,old,flame6
2017-07-06,12:02:18,40.65,50cm,old,flame6
2017-07-06,12:02:19,40.32,50cm,old,flame6
2017-07-06,12:02:20,40.65,50cm,old,flame6
2017-07-06,12:02:21,40.98,50cm,old,flame6
2017-07-06,12:02:22,40.65,50cm,old,flame6
2017-07-06,12:02:23,40.98,50cm,old,flame6
2017-07-06,12:02:24,41.31,50cm,old,flame6
2017-07-06,12:02:25,41.64,50cm,old,flame6
2017-07-06,12:02:26,41.97,50cm,old,flame6
2017-07-06,12:02:27,42.64,50cm,old,flame6
2017-07-06,12:02:28,43.3,50cm,old,flame6
2017-07-06,12:02:29,43.96,50cm,old,flame6
2017-07-06,12:02:30,43.63,50cm,old,flame6
2017-07-06,12:02:31,43.96,50cm,old,flame6
2017-07-06,12:02:32,43.3,50cm,old,flame6
2017-07-06,12:02:33,43.63,50cm,old,flame6
2017-07-06,12:02:34,43.96,50cm,old,flame6
2017-07-06,12:02:35,44.95,50cm,old,flame6
2017-07-06,12:02:36,43.63,50cm,old,flame6
2017-07-06,12:02:37,43.63,50cm,old,flame6
2017-07-06,12:02:38,42.64,50cm,old,flame6
2017-07-06,12:02:39,41.97,50cm,old,flame6
2017-07-06,12:02:40,41.97,50cm,old,flame6
2017-07-06,12:02:41,42.3,50cm,old,flame6
2017-07-06,12:02:42,41.97,50cm,old,flame6
2017-07-06,12:02:43,42.97,50cm,old,flame6
2017-07-06,12:02:44,42.97,50cm,old,flame6
2017-07-06,12:02:45,43.3,50cm,old,flame6
2017-07-06,12:02:46,43.3,50cm,old,flame6
2017-07-06,12:02:47,43.3,50cm,old,flame6
2017-07-06,12:02:48,41.31,50cm,old,flame6
2017-07-06,12:02:49,41.31,50cm,old,flame6
2017-07-06,12:02:50,40.98,50cm,old,flame6
2017-07-06,12:02:51,42.3,50cm,old,flame6
2017-07-06,12:02:52,41.64,50cm,old,flame6
2017-07-06,12:02:53,44.62,50cm,old,flame6
2017-07-06,12:02:54,49.23,50cm,old,flame6
2017-07-06,12:02:55,45.61,50cm,old,flame6
2017-07-06,12:02:56,43.96,50cm,old,flame6
2017-07-06,12:02:57,42.3,50cm,old,flame6
2017-07-06,12:02:58,40.98,50cm,old,flame6
2017-07-06,12:02:59,40.32,50cm,old,flame6
2017-07-06,12:03:00,40.98,50cm,old,flame6
2017-07-06,12:03:01,41.31,50cm,old,flame6
2017-07-06,12:03:02,41.64,50cm,old,flame6
2017-07-06,12:03:03,41.31,50cm,old,flame6
2017-07-06,12:03:04,41.31,50cm,old,flame6
2017-07-06,12:03:05,41.31,50cm,old,flame6
2017-07-06,12:03:06,41.97,50cm,old,flame6
2017-07-06,12:03:07,42.3,50cm,old,flame6
2017-07-06,12:03:08,42.3,50cm,old,flame6
2017-07-06,12:03:09,41.97,50cm,old,flame6
2017-07-06,12:03:10,40.65,50cm,old,flame6
2017-07-06,12:03:11,40.32,50cm,old,flame6
2017-07-06,12:03:12,39.99,50cm,old,flame6
2017-07-06,12:03:13,43.63,50cm,old,flame6
2017-07-06,12:03:14,42.3,50cm,old,flame6
2017-07-06,12:03:15,41.64,50cm,old,flame6
2017-07-06,12:03:16,43.96,50cm,old,flame6
2017-07-06,12:03:17,41.97,50cm,old,flame6
2017-07-06,12:03:18,40.98,50cm,old,flame6
2017-07-06,12:03:19,39.66,50cm,old,flame6
2017-07-06,12:03:20,38.99,50cm,old,flame6
2017-07-06,12:03:21,39.33,50cm,old,flame6
2017-07-06,12:03:22,38.99,50cm,old,flame6
2017-07-06,12:03:23,38.99,50cm,old,flame6
2017-07-06,12:03:24,38.99,50cm,old,flame6
2017-07-06,12:03:25,38.33,50cm,old,flame6
2017-07-06,12:03:26,37.34,50cm,old,flame6
2017-07-06,12:03:27,37.34,50cm,old,flame6
2017-07-06,12:03:28,37,50cm,old,flame6
2017-07-06,12:03:29,37,50cm,old,flame6
2017-07-06,12:03:30,37.34,50cm,old,flame6
2017-07-06,12:03:31,37.34,50cm,old,flame6
2017-07-06,12:03:32,37.34,50cm,old,flame6
2017-07-06,12:03:33,43.63,50cm,old,flame6
2017-07-06,12:03:34,41.64,50cm,old,flame6
2017-07-06,12:03:35,40.32,50cm,old,flame6
2017-07-06,12:03:36,38.99,50cm,old,flame6
2017-07-06,12:03:37,38.66,50cm,old,flame6
2017-07-06,12:03:38,38,50cm,old,flame6
2017-07-06,12:03:39,37.67,50cm,old,flame6
2017-07-06,12:03:40,37.34,50cm,old,flame6
2017-07-06,12:03:41,37.67,50cm,old,flame6
2017-07-06,12:03:42,38,50cm,old,flame6
2017-07-06,12:03:43,38.33,50cm,old,flame6
2017-07-06,12:03:44,38.66,50cm,old,flame6
2017-07-06,12:03:45,38.33,50cm,old,flame6
2017-07-06,12:03:46,38,50cm,old,flame6
2017-07-06,12:03:47,37.67,50cm,old,flame6
2017-07-06,12:03:48,38,50cm,old,flame6
2017-07-06,12:03:49,43.3,50cm,old,flame6
2017-07-06,12:03:50,45.61,50cm,old,flame6
2017-07-06,12:03:51,43.63,50cm,old,flame6
2017-07-06,12:03:52,41.97,50cm,old,flame6
2017-07-06,12:03:53,41.64,50cm,old,flame6
2017-07-06,12:03:54,42.64,50cm,old,flame6
2017-07-06,12:03:55,42.64,50cm,old,flame6
2017-07-06,12:03:56,42.3,50cm,old,flame6
2017-07-06,12:03:57,41.97,50cm,old,flame6
2017-07-06,12:03:58,44.95,50cm,old,flame6
2017-07-06,12:03:59,59.71,50cm,old,flame6
2017-07-06,12:04:00,53.82,50cm,old,flame6
2017-07-06,12:04:01,49.23,50cm,old,flame6
2017-07-06,12:04:02,46.59,50cm,old,flame6
2017-07-06,12:04:03,45.61,50cm,old,flame6
2017-07-06,12:04:04,45.94,50cm,old,flame6
2017-07-06,12:04:05,47.58,50cm,old,flame6
2017-07-06,12:04:06,45.61,50cm,old,flame6
2017-07-06,12:04:07,43.3,50cm,old,flame6
2017-07-06,12:04:08,40.32,50cm,old,flame6
2017-07-06,12:04:09,38.66,50cm,old,flame6
2017-07-06,12:04:10,37.67,50cm,old,flame6
2017-07-06,12:04:11,38,50cm,old,flame6
2017-07-06,12:04:12,39.33,50cm,old,flame6
2017-07-06,12:04:13,39.33,50cm,old,flame6
2017-07-06,12:04:14,40.98,50cm,old,flame6
2017-07-06,12:04:15,41.31,50cm,old,flame6
2017-07-06,12:04:16,42.3,50cm,old,flame6
2017-07-06,12:04:17,41.64,50cm,old,flame6
2017-07-06,12:04:18,41.64,50cm,old,flame6
2017-07-06,12:04:19,41.31,50cm,old,flame6
2017-07-06,12:04:20,42.3,50cm,old,flame6
2017-07-06,12:04:21,43.96,50cm,old,flame6
2017-07-06,12:04:22,43.96,50cm,old,flame6
2017-07-06,12:04:23,47.91,50cm,old,flame6
2017-07-06,12:04:24,48.24,50cm,old,flame6
2017-07-06,12:04:25,47.25,50cm,old,flame6
2017-07-06,12:04:26,45.61,50cm,old,flame6
2017-07-06,12:04:27,44.95,50cm,old,flame6
2017-07-06,12:04:28,44.62,50cm,old,flame6
2017-07-06,12:04:29,44.29,50cm,old,flame6
2017-07-06,12:04:30,44.62,50cm,old,flame6
2017-07-06,12:04:31,44.29,50cm,old,flame6
2017-07-06,12:04:32,44.29,50cm,old,flame6
2017-07-06,12:04:33,43.63,50cm,old,flame6
2017-07-06,12:04:34,43.3,50cm,old,flame6
2017-07-06,12:04:35,43.3,50cm,old,flame6
2017-07-06,12:04:36,42.97,50cm,old,flame6
2017-07-06,12:04:37,42.3,50cm,old,flame6
2017-07-06,12:04:38,42.64,50cm,old,flame6
2017-07-06,12:04:39,42.64,50cm,old,flame6
2017-07-06,12:04:40,42.64,50cm,old,flame6
2017-07-06,12:04:41,42.64,50cm,old,flame6
2017-07-06,12:04:42,42.3,50cm,old,flame6
2017-07-06,12:04:43,41.97,50cm,old,flame6
2017-07-06,12:04:44,42.3,50cm,old,flame6
2017-07-06,12:04:45,43.3,50cm,old,flame6
2017-07-06,12:04:46,43.96,50cm,old,flame6
2017-07-06,12:04:47,43.3,50cm,old,flame6
2017-07-06,12:04:48,44.95,50cm,old,flame6
2017-07-06,12:04:49,44.95,50cm,old,flame6
2017-07-06,12:04:50,43.96,50cm,old,flame6
2017-07-06,12:04:51,46.26,50cm,old,flame6
2017-07-06,12:04:52,47.91,50cm,old,flame6
2017-07-06,12:04:53,48.9,50cm,old,flame6
2017-07-06,12:04:54,46.59,50cm,old,flame6
2017-07-06,12:04:55,48.57,50cm,old,flame6
2017-07-06,12:04:56,50.87,50cm,old,flame6
2017-07-06,12:04:57,58.08,50cm,old,flame6
2017-07-06,12:04:58,56.12,50cm,old,flame6
2017-07-06,12:04:59,54.15,50cm,old,flame6
2017-07-06,12:05:00,56.44,50cm,old,flame6
2017-07-06,12:05:01,51.85,50cm,old,flame6
2017-07-06,12:05:02,46.26,50cm,old,flame6
2017-07-06,12:05:03,45.94,50cm,old,flame6
2017-07-06,12:05:04,44.95,50cm,old,flame6
2017-07-06,12:05:05,43.3,50cm,old,flame6
2017-07-06,12:05:06,41.97,50cm,old,flame6
2017-07-06,12:05:07,46.26,50cm,old,flame6
2017-07-06,12:05:08,50.87,50cm,old,flame6
2017-07-06,12:05:09,63.63,50cm,old,flame6
2017-07-06,12:05:10,62.33,50cm,old,flame6
2017-07-06,12:05:11,56.44,50cm,old,flame6
2017-07-06,12:05:12,52.51,50cm,old,flame6
2017-07-06,12:05:13,50.87,50cm,old,flame6
2017-07-06,12:05:14,58.73,50cm,old,flame6
2017-07-06,12:05:15,62.33,50cm,old,flame6
2017-07-06,12:05:16,70.81,50cm,old,flame6
2017-07-06,12:05:17,74.06,50cm,old,flame6
2017-07-06,12:05:18,73.74,50cm,old,flame6
2017-07-06,12:05:19,74.06,50cm,old,flame6
2017-07-06,12:05:20,67.55,50cm,old,flame6
2017-07-06,12:05:21,64.94,50cm,old,flame6
2017-07-06,12:05:22,64.28,50cm,old,flame6
2017-07-06,12:05:23,56.12,50cm,old,flame6
2017-07-06,12:05:24,50.54,50cm,old,flame6
2017-07-06,12:05:25,44.95,50cm,old,flame6
2017-07-06,12:05:26,41.97,50cm,old,flame6
2017-07-06,12:05:27,40.65,50cm,old,flame6
2017-07-06,12:05:28,39.99,50cm,old,flame6
2017-07-06,12:05:29,39.99,50cm,old,flame6
2017-07-06,12:05:30,39.33,50cm,old,flame6
2017-07-06,12:05:31,39.66,50cm,old,flame6
2017-07-06,12:05:32,48.24,50cm,old,flame6
2017-07-06,12:05:33,50.21,50cm,old,flame6
2017-07-06,12:05:34,48.24,50cm,old,flame6
2017-07-06,12:05:35,52.18,50cm,old,flame6
2017-07-06,12:05:36,47.58,50cm,old,flame6
2017-07-06,12:05:37,45.61,50cm,old,flame6
2017-07-06,12:05:38,49.23,50cm,old,flame6
2017-07-06,12:05:39,49.56,50cm,old,flame6
2017-07-06,12:05:40,52.84,50cm,old,flame6
2017-07-06,12:05:41,50.54,50cm,old,flame6
2017-07-06,12:05:42,61.35,50cm,old,flame6
2017-07-06,12:05:43,62.98,50cm,old,flame6
2017-07-06,12:05:44,60.37,50cm,old,flame6
2017-07-06,12:05:45,58.73,50cm,old,flame6
2017-07-06,12:05:46,63.63,50cm,old,flame6
2017-07-06,12:05:47,67.87,50cm,old,flame6
2017-07-06,12:05:48,68.85,50cm,old,flame6
2017-07-06,12:05:49,65.92,50cm,old,flame6
2017-07-06,12:05:50,69.83,50cm,old,flame6
2017-07-06,11:28:20,35.01,0cm,old,flame7
2017-07-06,11:28:21,35.01,0cm,old,flame7
2017-07-06,11:28:22,35.01,0cm,old,flame7
2017-07-06,11:28:23,35.01,0cm,old,flame7
2017-07-06,11:28:24,35.34,0cm,old,flame7
2017-07-06,11:28:25,35.34,0cm,old,flame7
2017-07-06,11:28:26,35.68,0cm,old,flame7
2017-07-06,11:28:27,36.01,0cm,old,flame7
2017-07-06,11:28:28,36.01,0cm,old,flame7
2017-07-06,11:28:29,36.34,0cm,old,flame7
2017-07-06,11:28:30,36.34,0cm,old,flame7
2017-07-06,11:28:31,36.67,0cm,old,flame7
2017-07-06,11:28:32,36.67,0cm,old,flame7
2017-07-06,11:28:33,36.34,0cm,old,flame7
2017-07-06,11:28:34,36.34,0cm,old,flame7
2017-07-06,11:28:35,36.67,0cm,old,flame7
2017-07-06,11:28:36,36.34,0cm,old,flame7
2017-07-06,11:28:37,36.01,0cm,old,flame7
2017-07-06,11:28:38,36.01,0cm,old,flame7
2017-07-06,11:28:39,35.68,0cm,old,flame7
2017-07-06,11:28:40,35.34,0cm,old,flame7
2017-07-06,11:28:41,35.34,0cm,old,flame7
2017-07-06,11:28:42,35.01,0cm,old,flame7
2017-07-06,11:28:43,35.34,0cm,old,flame7
2017-07-06,11:28:44,35.68,0cm,old,flame7
2017-07-06,11:28:45,36.01,0cm,old,flame7
2017-07-06,11:28:46,36.01,0cm,old,flame7
2017-07-06,11:28:47,36.01,0cm,old,flame7
2017-07-06,11:28:48,36.34,0cm,old,flame7
2017-07-06,11:28:49,36.67,0cm,old,flame7
2017-07-06,11:28:50,37,0cm,old,flame7
2017-07-06,11:28:51,37.34,0cm,old,flame7
2017-07-06,11:28:52,37,0cm,old,flame7
2017-07-06,11:28:53,36.67,0cm,old,flame7
2017-07-06,11:28:54,36.67,0cm,old,flame7
2017-07-06,11:28:55,37,0cm,old,flame7
2017-07-06,11:28:56,37,0cm,old,flame7
2017-07-06,11:28:57,37,0cm,old,flame7
2017-07-06,11:28:58,37,0cm,old,flame7
2017-07-06,11:28:59,37.34,0cm,old,flame7
2017-07-06,11:29:00,37.34,0cm,old,flame7
2017-07-06,11:29:01,37.34,0cm,old,flame7
2017-07-06,11:29:02,37.34,0cm,old,flame7
2017-07-06,11:29:03,37.34,0cm,old,flame7
2017-07-06,11:29:04,37,0cm,old,flame7
2017-07-06,11:29:05,37,0cm,old,flame7
2017-07-06,11:29:06,37,0cm,old,flame7
2017-07-06,11:29:07,37,0cm,old,flame7
2017-07-06,11:29:08,37,0cm,old,flame7
2017-07-06,11:29:09,37,0cm,old,flame7
2017-07-06,11:29:10,37.34,0cm,old,flame7
2017-07-06,11:29:11,37.67,0cm,old,flame7
2017-07-06,11:29:12,38,0cm,old,flame7
2017-07-06,11:29:13,38,0cm,old,flame7
2017-07-06,11:29:14,38,0cm,old,flame7
2017-07-06,11:29:15,38.33,0cm,old,flame7
2017-07-06,11:29:16,38.33,0cm,old,flame7
2017-07-06,11:29:17,38.33,0cm,old,flame7
2017-07-06,11:29:18,38.33,0cm,old,flame7
2017-07-06,11:29:19,38.66,0cm,old,flame7
2017-07-06,11:29:20,38.66,0cm,old,flame7
2017-07-06,11:29:21,38.66,0cm,old,flame7
2017-07-06,11:29:22,38.66,0cm,old,flame7
2017-07-06,11:29:23,38.66,0cm,old,flame7
2017-07-06,11:29:24,38.99,0cm,old,flame7
2017-07-06,11:29:25,38.99,0cm,old,flame7
2017-07-06,11:29:26,38.66,0cm,old,flame7
2017-07-06,11:29:27,38.66,0cm,old,flame7
2017-07-06,11:29:28,38.99,0cm,old,flame7
2017-07-06,11:29:29,38.99,0cm,old,flame7
2017-07-06,11:29:30,38.99,0cm,old,flame7
2017-07-06,11:29:31,39.33,0cm,old,flame7
2017-07-06,11:29:32,39.33,0cm,old,flame7
2017-07-06,11:29:33,39.33,0cm,old,flame7
2017-07-06,11:29:34,39.33,0cm,old,flame7
2017-07-06,11:29:35,39.33,0cm,old,flame7
2017-07-06,11:29:36,39.66,0cm,old,flame7
2017-07-06,11:29:37,39.99,0cm,old,flame7
2017-07-06,11:29:38,39.99,0cm,old,flame7
2017-07-06,11:29:39,39.99,0cm,old,flame7
2017-07-06,11:29:40,39.99,0cm,old,flame7
2017-07-06,11:29:41,39.99,0cm,old,flame7
2017-07-06,11:29:42,39.99,0cm,old,flame7
2017-07-06,11:29:43,39.66,0cm,old,flame7
2017-07-06,11:29:44,39.33,0cm,old,flame7
2017-07-06,11:29:45,38.66,0cm,old,flame7
2017-07-06,11:29:46,38.33,0cm,old,flame7
2017-07-06,11:29:47,38.33,0cm,old,flame7
2017-07-06,11:29:48,38.33,0cm,old,flame7
2017-07-06,11:29:49,38.33,0cm,old,flame7
2017-07-06,11:29:50,38.33,0cm,old,flame7
2017-07-06,11:29:51,38.33,0cm,old,flame7
2017-07-06,11:29:52,38.66,0cm,old,flame7
2017-07-06,11:29:53,38.99,0cm,old,flame7
2017-07-06,11:29:54,39.33,0cm,old,flame7
2017-07-06,11:29:55,38.99,0cm,old,flame7
2017-07-06,11:29:56,39.33,0cm,old,flame7
2017-07-06,11:29:57,39.66,0cm,old,flame7
2017-07-06,11:29:58,39.66,0cm,old,flame7
2017-07-06,11:29:59,39.99,0cm,old,flame7
2017-07-06,11:30:00,40.32,0cm,old,flame7
2017-07-06,11:30:01,40.98,0cm,old,flame7
2017-07-06,11:30:02,41.31,0cm,old,flame7
2017-07-06,11:30:03,40.32,0cm,old,flame7
2017-07-06,11:30:04,38.99,0cm,old,flame7
2017-07-06,11:30:05,38.33,0cm,old,flame7
2017-07-06,11:30:06,38,0cm,old,flame7
2017-07-06,11:30:07,38,0cm,old,flame7
2017-07-06,11:30:08,38.33,0cm,old,flame7
2017-07-06,11:30:09,38.66,0cm,old,flame7
2017-07-06,11:30:10,38.99,0cm,old,flame7
2017-07-06,11:30:11,39.33,0cm,old,flame7
2017-07-06,11:30:12,38.33,0cm,old,flame7
2017-07-06,11:30:13,38,0cm,old,flame7
2017-07-06,11:30:14,38,0cm,old,flame7
2017-07-06,11:30:15,37.67,0cm,old,flame7
2017-07-06,11:30:16,38,0cm,old,flame7
2017-07-06,11:30:17,38.66,0cm,old,flame7
2017-07-06,11:30:18,39.33,0cm,old,flame7
2017-07-06,11:30:19,39.33,0cm,old,flame7
2017-07-06,11:30:20,39.33,0cm,old,flame7
2017-07-06,11:30:21,39.66,0cm,old,flame7
2017-07-06,11:30:22,39.99,0cm,old,flame7
2017-07-06,11:30:23,40.65,0cm,old,flame7
2017-07-06,11:30:24,41.31,0cm,old,flame7
2017-07-06,11:30:25,41.31,0cm,old,flame7
2017-07-06,11:30:26,40.98,0cm,old,flame7
2017-07-06,11:30:27,40.98,0cm,old,flame7
2017-07-06,11:30:28,40.98,0cm,old,flame7
2017-07-06,11:30:29,40.98,0cm,old,flame7
2017-07-06,11:30:30,40.98,0cm,old,flame7
2017-07-06,11:30:31,41.31,0cm,old,flame7
2017-07-06,11:30:32,41.31,0cm,old,flame7
2017-07-06,11:30:33,41.31,0cm,old,flame7
2017-07-06,11:30:34,41.64,0cm,old,flame7
2017-07-06,11:30:35,41.64,0cm,old,flame7
2017-07-06,11:30:36,41.64,0cm,old,flame7
2017-07-06,11:30:37,40.98,0cm,old,flame7
2017-07-06,11:30:38,40.98,0cm,old,flame7
2017-07-06,11:30:39,41.31,0cm,old,flame7
2017-07-06,11:30:40,41.31,0cm,old,flame7
2017-07-06,11:30:41,41.64,0cm,old,flame7
2017-07-06,11:30:42,42.3,0cm,old,flame7
2017-07-06,11:30:43,43.96,0cm,old,flame7
2017-07-06,11:30:44,44.29,0cm,old,flame7
2017-07-06,11:30:45,44.95,0cm,old,flame7
2017-07-06,11:30:46,47.58,0cm,old,flame7
2017-07-06,11:30:47,51.53,0cm,old,flame7
2017-07-06,11:30:48,54.15,0cm,old,flame7
2017-07-06,11:30:49,56.12,0cm,old,flame7
2017-07-06,11:30:50,55.79,0cm,old,flame7
2017-07-06,11:30:51,54.81,0cm,old,flame7
2017-07-06,11:30:52,53.82,0cm,old,flame7
2017-07-06,11:30:53,53.17,0cm,old,flame7
2017-07-06,11:30:54,52.18,0cm,old,flame7
2017-07-06,11:30:55,50.87,0cm,old,flame7
2017-07-06,11:30:56,49.23,0cm,old,flame7
2017-07-06,11:30:57,48.9,0cm,old,flame7
2017-07-06,11:30:58,48.57,0cm,old,flame7
2017-07-06,11:30:59,47.58,0cm,old,flame7
2017-07-06,11:31:00,47.25,0cm,old,flame7
2017-07-06,11:31:01,46.92,0cm,old,flame7
2017-07-06,11:31:02,46.59,0cm,old,flame7
2017-07-06,11:31:03,45.94,0cm,old,flame7
2017-07-06,11:31:04,46.26,0cm,old,flame7
2017-07-06,11:31:05,46.59,0cm,old,flame7
2017-07-06,11:31:06,46.92,0cm,old,flame7
2017-07-06,11:31:07,47.25,0cm,old,flame7
2017-07-06,11:31:08,47.25,0cm,old,flame7
2017-07-06,11:31:09,47.58,0cm,old,flame7
2017-07-06,11:31:10,47.25,0cm,old,flame7
2017-07-06,11:31:11,46.92,0cm,old,flame7
2017-07-06,11:31:12,46.92,0cm,old,flame7
2017-07-06,11:31:13,46.59,0cm,old,flame7
2017-07-06,11:31:14,46.92,0cm,old,flame7
2017-07-06,11:31:15,47.25,0cm,old,flame7
2017-07-06,11:31:16,48.24,0cm,old,flame7
2017-07-06,11:31:17,58.41,0cm,old,flame7
2017-07-06,11:31:18,66.89,0cm,old,flame7
2017-07-06,11:31:19,73.09,0cm,old,flame7
2017-07-06,11:31:20,77.65,0cm,old,flame7
2017-07-06,11:31:21,80.58,0cm,old,flame7
2017-07-06,11:31:22,88.08,0cm,old,flame7
2017-07-06,11:31:23,95.92,0cm,old,flame7
2017-07-06,11:31:24,110.7,0cm,old,flame7
2017-07-06,11:31:25,158.81,0cm,old,flame7
2017-07-06,11:31:26,196.43,0cm,old,flame7
2017-07-06,11:31:27,254.97,0cm,old,flame7
2017-07-06,11:31:28,315.14,0cm,old,flame7
2017-07-06,11:31:29,508.63,0cm,old,flame7
2017-07-06,11:31:30,693.66,0cm,old,flame7
2017-07-06,11:31:31,722.19,0cm,old,flame7
2017-07-06,11:31:32,711.15,0cm,old,flame7
2017-07-06,11:31:33,776.81,0cm,old,flame7
2017-07-06,11:31:34,815.81,0cm,old,flame7
2017-07-06,11:31:35,807.19,0cm,old,flame7
2017-07-06,11:31:36,763.99,0cm,old,flame7
2017-07-06,11:31:37,768.59,0cm,old,flame7
2017-07-06,11:31:38,804.2,0cm,old,flame7
2017-07-06,11:31:39,797.59,0cm,old,flame7
2017-07-06,11:31:40,761.04,0cm,old,flame7
2017-07-06,11:31:41,724.79,0cm,old,flame7
2017-07-06,11:31:42,661.1,0cm,old,flame7
2017-07-06,11:31:43,723.49,0cm,old,flame7
2017-07-06,11:31:44,717.96,0cm,old,flame7
2017-07-06,11:31:45,699.8,0cm,old,flame7
2017-07-06,11:31:46,605.73,0cm,old,flame7
2017-07-06,11:31:47,549.38,0cm,old,flame7
2017-07-06,11:31:48,491.48,0cm,old,flame7
2017-07-06,11:31:49,422.26,0cm,old,flame7
2017-07-06,11:31:50,387.93,0cm,old,flame7
2017-07-06,11:31:51,356,0cm,old,flame7
2017-07-06,11:31:52,327.82,0cm,old,flame7
2017-07-06,11:31:53,293.26,0cm,old,flame7
2017-07-06,11:31:54,252.64,0cm,old,flame7
2017-07-06,11:31:55,225.85,0cm,old,flame7
2017-07-06,11:31:56,210.66,0cm,old,flame7
2017-07-06,11:31:57,214.38,0cm,old,flame7
2017-07-06,11:31:58,206.26,0cm,old,flame7
2017-07-06,11:31:59,203.55,0cm,old,flame7
2017-07-06,11:32:00,201.86,0cm,old,flame7
2017-07-06,11:32:01,180.83,0cm,old,flame7
2017-07-06,11:32:02,186.6,0cm,old,flame7
2017-07-06,11:32:03,171.67,0cm,old,flame7
2017-07-06,11:32:04,170.66,0cm,old,flame7
2017-07-06,11:32:05,169.64,0cm,old,flame7
2017-07-06,11:32:06,162.53,0cm,old,flame7
2017-07-06,11:32:07,157.46,0cm,old,flame7
2017-07-06,11:32:08,159.49,0cm,old,flame7
2017-07-06,11:32:09,163.88,0cm,old,flame7
2017-07-06,11:32:10,155.1,0cm,old,flame7
2017-07-06,11:32:11,148.7,0cm,old,flame7
2017-07-06,11:32:12,147.69,0cm,old,flame7
2017-07-06,11:32:13,131.6,0cm,old,flame7
2017-07-06,11:32:14,120.62,0cm,old,flame7
2017-07-06,11:32:15,117.31,0cm,old,flame7
2017-07-06,11:32:16,114.99,0cm,old,flame7
2017-07-06,11:32:17,120.29,0cm,old,flame7
2017-07-06,11:32:18,120.62,0cm,old,flame7
2017-07-06,11:32:19,127.27,0cm,old,flame7
2017-07-06,11:32:20,129.93,0cm,old,flame7
2017-07-06,11:32:21,126.94,0cm,old,flame7
2017-07-06,11:32:22,123.94,0cm,old,flame7
2017-07-06,11:32:23,117.31,0cm,old,flame7
2017-07-06,11:32:24,113.34,0cm,old,flame7
2017-07-06,11:32:25,112.02,0cm,old,flame7
2017-07-06,11:32:26,123.94,0cm,old,flame7
2017-07-06,11:32:27,126.27,0cm,old,flame7
2017-07-06,11:32:28,128.27,0cm,old,flame7
2017-07-06,11:32:29,118.63,0cm,old,flame7
2017-07-06,11:32:30,115.33,0cm,old,flame7
2017-07-06,11:32:31,106.42,0cm,old,flame7
2017-07-06,11:32:32,106.42,0cm,old,flame7
2017-07-06,11:32:33,96.58,0cm,old,flame7
2017-07-06,11:32:34,98.21,0cm,old,flame7
2017-07-06,11:32:35,87.1,0cm,old,flame7
2017-07-06,11:32:36,86.45,0cm,old,flame7
2017-07-06,11:32:37,90.04,0cm,old,flame7
2017-07-06,11:32:38,90.36,0cm,old,flame7
2017-07-06,11:32:39,89.39,0cm,old,flame7
2017-07-06,11:32:40,92.98,0cm,old,flame7
2017-07-06,11:32:41,92.65,0cm,old,flame7
2017-07-06,11:32:42,93.63,0cm,old,flame7
2017-07-06,11:32:43,84.49,0cm,old,flame7
2017-07-06,11:32:44,82.86,0cm,old,flame7
2017-07-06,11:32:45,78.62,0cm,old,flame7
2017-07-06,11:32:46,71.78,0cm,old,flame7
2017-07-06,11:32:47,71.78,0cm,old,flame7
2017-07-06,11:32:48,76.67,0cm,old,flame7
2017-07-06,11:32:49,74.06,0cm,old,flame7
2017-07-06,11:32:50,72.43,0cm,old,flame7
