date,time,tempC,location,probe_type,fire_id
2017-07-05,13:17:25,88.73,0cm,old,2
2017-07-05,13:17:26,86.77,0cm,old,2
2017-07-05,13:17:27,82.21,0cm,old,2
2017-07-05,13:17:28,81.23,0cm,old,2
2017-07-05,13:17:29,83.19,0cm,old,2
2017-07-05,13:17:30,83.84,0cm,old,2
2017-07-05,13:17:31,82.86,0cm,old,2
2017-07-05,13:17:32,81.88,0cm,old,2
2017-07-05,13:17:33,80.58,0cm,old,2
2017-07-05,13:17:34,78.95,0cm,old,2
2017-07-05,13:17:35,80.25,0cm,old,2
2017-07-05,13:17:36,79.6,0cm,old,2
2017-07-05,13:17:37,78.62,0cm,old,2
2017-07-05,13:17:38,79.93,0cm,old,2
2017-07-05,13:17:39,78.3,0cm,old,2
2017-07-05,13:17:40,76.02,0cm,old,2
2017-07-05,13:17:41,77.32,0cm,old,2
2017-07-05,13:17:42,78.3,0cm,old,2
2017-07-05,13:17:43,78.62,0cm,old,2
2017-07-05,13:17:44,78.3,0cm,old,2
2017-07-05,13:17:45,79.6,0cm,old,2
2017-07-05,13:17:46,79.6,0cm,old,2
2017-07-05,13:17:47,78.3,0cm,old,2
2017-07-05,13:17:48,74.06,0cm,old,2
2017-07-05,13:17:49,75.04,0cm,old,2
2017-07-05,13:17:50,76.34,0cm,old,2
2017-07-05,13:17:51,78.3,0cm,old,2
2017-07-05,13:17:52,76.34,0cm,old,2
2017-07-05,13:17:53,74.71,0cm,old,2
2017-07-05,13:17:54,73.74,0cm,old,2
2017-07-05,13:17:55,72.11,0cm,old,2
2017-07-05,13:17:56,71.13,0cm,old,2
2017-07-05,13:17:57,73.74,0cm,old,2
2017-07-05,13:17:58,75.04,0cm,old,2
2017-07-05,13:17:59,74.71,0cm,old,2
2017-07-05,13:18:00,76.02,0cm,old,2
2017-07-05,13:18:01,74.71,0cm,old,2
2017-07-05,13:18:02,73.09,0cm,old,2
2017-07-05,13:18:03,74.06,0cm,old,2
2017-07-05,13:18:04,76.34,0cm,old,2
2017-07-05,13:18:05,76.67,0cm,old,2
2017-07-05,13:18:06,77,0cm,old,2
2017-07-05,13:18:07,76.67,0cm,old,2
2017-07-05,13:18:08,77,0cm,old,2
2017-07-05,13:18:09,77.32,0cm,old,2
2017-07-05,13:18:10,76.67,0cm,old,2
2017-07-05,13:18:11,76.02,0cm,old,2
2017-07-05,13:18:12,76.34,0cm,old,2
2017-07-05,13:18:13,76.34,0cm,old,2
2017-07-05,13:18:14,77.65,0cm,old,2
2017-07-05,13:18:15,75.37,0cm,old,2
2017-07-05,13:18:16,72.43,0cm,old,2
2017-07-05,13:18:17,71.46,0cm,old,2
2017-07-05,13:18:18,71.13,0cm,old,2
2017-07-05,13:18:19,70.48,0cm,old,2
2017-07-05,13:18:20,72.11,0cm,old,2
2017-07-05,13:18:21,72.43,0cm,old,2
2017-07-05,13:18:22,72.11,0cm,old,2
2017-07-05,13:18:23,71.78,0cm,old,2
2017-07-05,13:18:24,71.78,0cm,old,2
2017-07-05,13:18:25,71.78,0cm,old,2
2017-07-05,13:18:26,70.48,0cm,old,2
2017-07-05,13:18:27,68.2,0cm,old,2
2017-07-05,13:18:28,66.57,0cm,old,2
2017-07-05,13:18:29,65.92,0cm,old,2
2017-07-05,13:18:30,67.55,0cm,old,2
2017-07-05,13:18:31,69.18,0cm,old,2
2017-07-05,13:18:32,71.78,0cm,old,2
2017-07-05,13:18:33,72.76,0cm,old,2
2017-07-05,13:18:34,73.09,0cm,old,2
2017-07-05,13:18:35,73.41,0cm,old,2
2017-07-05,13:18:36,73.74,0cm,old,2
2017-07-05,13:18:37,74.39,0cm,old,2
2017-07-05,13:18:38,74.71,0cm,old,2
2017-07-05,13:18:39,75.37,0cm,old,2
2017-07-05,13:18:40,75.04,0cm,old,2
2017-07-05,13:18:41,75.37,0cm,old,2
2017-07-05,13:18:42,75.37,0cm,old,2
2017-07-05,13:18:43,74.39,0cm,old,2
2017-07-05,13:18:44,75.04,0cm,old,2
2017-07-05,13:18:45,71.46,0cm,old,2
2017-07-05,13:18:46,68.52,0cm,old,2
2017-07-05,13:18:47,67.55,0cm,old,2
2017-07-05,13:18:48,67.55,0cm,old,2
2017-07-05,13:18:49,66.24,0cm,old,2
2017-07-05,13:18:50,66.89,0cm,old,2
2017-07-05,13:18:51,69.18,0cm,old,2
2017-07-05,13:18:52,70.81,0cm,old,2
2017-07-05,13:18:53,70.15,0cm,old,2
2017-07-05,13:18:54,70.81,0cm,old,2
2017-07-05,13:18:55,70.81,0cm,old,2
2017-07-05,13:18:56,69.5,0cm,old,2
2017-07-05,13:18:57,68.52,0cm,old,2
2017-07-05,13:18:58,70.81,0cm,old,2
2017-07-05,13:18:59,73.41,0cm,old,2
2017-07-05,13:19:00,72.11,0cm,old,2
2017-07-05,13:19:01,73.09,0cm,old,2
2017-07-05,13:19:02,73.41,0cm,old,2
2017-07-05,13:19:03,74.39,0cm,old,2
2017-07-05,13:19:04,76.67,0cm,old,2
2017-07-05,13:19:05,78.3,0cm,old,2
2017-07-05,13:19:06,80.25,0cm,old,2
2017-07-05,13:19:07,80.25,0cm,old,2
2017-07-05,13:19:08,78.62,0cm,old,2
2017-07-05,13:19:09,79.6,0cm,old,2
2017-07-05,13:19:10,80.58,0cm,old,2
2017-07-05,13:19:11,80.58,0cm,old,2
2017-07-05,13:19:12,81.56,0cm,old,2
2017-07-05,13:19:13,82.86,0cm,old,2
2017-07-05,13:19:14,83.84,0cm,old,2
2017-07-05,13:19:15,84.49,0cm,old,2
2017-07-05,13:19:16,82.53,0cm,old,2
2017-07-05,13:19:17,80.25,0cm,old,2
2017-07-05,13:19:18,78.3,0cm,old,2
2017-07-05,13:19:19,77.32,0cm,old,2
2017-07-05,13:19:20,77.97,0cm,old,2
2017-07-05,13:19:21,78.62,0cm,old,2
2017-07-05,13:19:22,78.95,0cm,old,2
2017-07-05,13:19:23,78.95,0cm,old,2
2017-07-05,13:19:24,78.95,0cm,old,2
2017-07-05,13:19:25,80.25,0cm,old,2
2017-07-05,13:19:26,81.56,0cm,old,2
2017-07-05,13:19:27,82.21,0cm,old,2
2017-07-05,13:19:28,81.88,0cm,old,2
2017-07-05,13:19:29,81.23,0cm,old,2
2017-07-05,13:19:30,81.56,0cm,old,2
2017-07-05,13:19:31,81.23,0cm,old,2
2017-07-05,13:19:32,79.93,0cm,old,2
2017-07-05,13:19:33,78.95,0cm,old,2
2017-07-05,13:19:34,77.32,0cm,old,2
2017-07-05,13:19:35,73.74,0cm,old,2
2017-07-05,13:19:36,70.15,0cm,old,2
2017-07-05,13:19:37,66.24,0cm,old,2
2017-07-05,13:19:38,63.96,0cm,old,2
2017-07-05,13:19:39,62.98,0cm,old,2
2017-07-05,13:19:40,63.63,0cm,old,2
2017-07-05,13:19:41,65.59,0cm,old,2
2017-07-05,13:19:42,65.59,0cm,old,2
2017-07-05,13:19:43,65.59,0cm,old,2
2017-07-05,13:19:44,65.92,0cm,old,2
2017-07-05,13:19:45,66.57,0cm,old,2
2017-07-05,13:19:46,67.22,0cm,old,2
2017-07-05,13:19:47,67.22,0cm,old,2
2017-07-05,13:19:48,67.55,0cm,old,2
2017-07-05,13:19:49,67.87,0cm,old,2
2017-07-05,13:19:50,67.55,0cm,old,2
2017-07-05,13:19:51,68.52,0cm,old,2
2017-07-05,13:19:52,69.83,0cm,old,2
2017-07-05,13:19:53,71.13,0cm,old,2
2017-07-05,13:19:54,70.81,0cm,old,2
2017-07-05,13:19:55,70.48,0cm,old,2
2017-07-05,13:19:56,70.48,0cm,old,2
2017-07-05,13:19:57,70.48,0cm,old,2
2017-07-05,13:19:58,70.48,0cm,old,2
2017-07-05,13:19:59,70.48,0cm,old,2
2017-07-05,13:20:00,70.15,0cm,old,2
2017-07-05,13:11:40,34.34,25cm,old,2
2017-07-05,13:11:41,34.34,25cm,old,2
2017-07-05,13:11:42,34.34,25cm,old,2
2017-07-05,13:11:43,34.34,25cm,old,2
2017-07-05,13:11:44,34.34,25cm,old,2
2017-07-05,13:11:45,34.34,25cm,old,2
2017-07-05,13:11:46,34.34,25cm,old,2
2017-07-05,13:11:47,34.34,25cm,old,2
2017-07-05,13:11:48,34.34,25cm,old,2
2017-07-05,13:11:49,34.01,25cm,old,2
2017-07-05,13:11:50,33.68,25cm,old,2
2017-07-05,13:11:51,33.68,25cm,old,2
2017-07-05,13:11:52,33.35,25cm,old,2
2017-07-05,13:11:53,33.35,25cm,old,2
2017-07-05,13:11:54,33.35,25cm,old,2
2017-07-05,13:11:55,33.35,25cm,old,2
2017-07-05,13:11:56,33.35,25cm,old,2
2017-07-05,13:11:57,33.68,25cm,old,2
2017-07-05,13:11:58,33.68,25cm,old,2
2017-07-05,13:11:59,33.68,25cm,old,2
2017-07-05,13:12:00,33.68,25cm,old,2
2017-07-05,13:12:01,33.68,25cm,old,2
2017-07-05,13:12:02,33.68,25cm,old,2
2017-07-05,13:12:03,33.68,25cm,old,2
2017-07-05,13:12:04,33.35,25cm,old,2
2017-07-05,13:12:05,33.35,25cm,old,2
2017-07-05,13:12:06,33.68,25cm,old,2
2017-07-05,13:12:07,33.68,25cm,old,2
2017-07-05,13:12:08,33.68,25cm,old,2
2017-07-05,13:12:09,33.68,25cm,old,2
2017-07-05,13:12:10,33.68,25cm,old,2
2017-07-05,13:12:11,33.35,25cm,old,2
2017-07-05,13:12:12,33.35,25cm,old,2
2017-07-05,13:12:13,33.35,25cm,old,2
2017-07-05,13:12:14,33.35,25cm,old,2
2017-07-05,13:12:15,33.68,25cm,old,2
2017-07-05,13:12:16,33.35,25cm,old,2
2017-07-05,13:12:17,33.35,25cm,old,2
2017-07-05,13:12:18,33.35,25cm,old,2
2017-07-05,13:12:19,33.35,25cm,old,2
2017-07-05,13:12:20,33.35,25cm,old,2
2017-07-05,13:12:21,33.35,25cm,old,2
2017-07-05,13:12:22,33.35,25cm,old,2
2017-07-05,13:12:23,33.35,25cm,old,2
2017-07-05,13:12:24,33.68,25cm,old,2
2017-07-05,13:12:25,33.68,25cm,old,2
2017-07-05,13:12:26,34.01,25cm,old,2
2017-07-05,13:12:27,34.34,25cm,old,2
2017-07-05,13:12:28,34.68,25cm,old,2
2017-07-05,13:12:29,35.01,25cm,old,2
2017-07-05,13:12:30,35.68,25cm,old,2
2017-07-05,13:12:31,36.67,25cm,old,2
2017-07-05,13:12:32,37.34,25cm,old,2
2017-07-05,13:12:33,38.33,25cm,old,2
2017-07-05,13:12:34,39.66,25cm,old,2
2017-07-05,13:12:35,41.31,25cm,old,2
2017-07-05,13:12:36,42.97,25cm,old,2
2017-07-05,13:12:37,45.28,25cm,old,2
2017-07-05,13:12:38,47.25,25cm,old,2
2017-07-05,13:12:39,50.21,25cm,old,2
2017-07-05,13:12:40,54.15,25cm,old,2
2017-07-05,13:12:41,59.71,25cm,old,2
2017-07-05,13:12:42,67.22,25cm,old,2
2017-07-05,13:12:43,77,25cm,old,2
2017-07-05,13:12:44,94.29,25cm,old,2
2017-07-05,13:12:45,134.61,25cm,old,2
2017-07-05,13:12:46,481.29,25cm,old,2
2017-07-05,13:12:47,679.45,25cm,old,2
2017-07-05,13:12:48,637.36,25cm,old,2
2017-07-05,13:12:49,662.39,25cm,old,2
2017-07-05,13:12:50,688.81,25cm,old,2
2017-07-05,13:12:51,649.54,25cm,old,2
2017-07-05,13:12:52,687.2,25cm,old,2
2017-07-05,13:12:53,701.1,25cm,old,2
2017-07-05,13:12:54,693.98,25cm,old,2
2017-07-05,13:12:55,788.01,25cm,old,2
2017-07-05,13:12:56,793.62,25cm,old,2
2017-07-05,13:12:57,754.82,25cm,old,2
2017-07-05,13:12:58,732.61,25cm,old,2
2017-07-05,13:12:59,708.23,25cm,old,2
2017-07-05,13:13:00,692.36,25cm,old,2
2017-07-05,13:13:01,669.47,25cm,old,2
2017-07-05,13:13:02,697.86,25cm,old,2
2017-07-05,13:13:03,784.38,25cm,old,2
2017-07-05,13:13:04,810.17,25cm,old,2
2017-07-05,13:13:05,873.98,25cm,old,2
2017-07-05,13:13:06,864.56,25cm,old,2
2017-07-05,13:13:07,854.83,25cm,old,2
2017-07-05,13:13:08,850.15,25cm,old,2
2017-07-05,13:13:09,842.79,25cm,old,2
2017-07-05,13:13:10,792.63,25cm,old,2
2017-07-05,13:13:11,738.8,25cm,old,2
2017-07-05,13:13:12,649.86,25cm,old,2
2017-07-05,13:13:13,546.2,25cm,old,2
2017-07-05,13:13:14,456.11,25cm,old,2
2017-07-05,13:13:15,406.24,25cm,old,2
2017-07-05,13:13:16,381.17,25cm,old,2
2017-07-05,13:13:17,352.12,25cm,old,2
2017-07-05,13:13:18,337.88,25cm,old,2
2017-07-05,13:13:19,321.97,25cm,old,2
2017-07-05,13:13:20,309.92,25cm,old,2
2017-07-05,13:13:21,300.78,25cm,old,2
2017-07-05,13:13:22,289.98,25cm,old,2
2017-07-05,13:13:23,280.78,25cm,old,2
2017-07-05,13:13:24,272.2,25cm,old,2
2017-07-05,13:13:25,274.85,25cm,old,2
2017-07-05,13:13:26,253.3,25cm,old,2
2017-07-05,13:13:27,244.3,25cm,old,2
2017-07-05,13:13:28,243.63,25cm,old,2
2017-07-05,13:13:29,246.3,25cm,old,2
2017-07-05,13:13:30,238.27,25cm,old,2
2017-07-05,13:13:31,224.16,25cm,old,2
2017-07-05,13:13:32,226.52,25cm,old,2
2017-07-05,13:13:33,207.61,25cm,old,2
2017-07-05,13:13:34,214.38,25cm,old,2
2017-07-05,13:13:35,218.09,25cm,old,2
2017-07-05,13:13:36,211,25cm,old,2
2017-07-05,13:13:37,223.49,25cm,old,2
2017-07-05,13:13:38,385.36,25cm,old,2
2017-07-05,13:13:39,527.75,25cm,old,2
2017-07-05,13:13:40,583.74,25cm,old,2
2017-07-05,13:13:41,531.56,25cm,old,2
2017-07-05,13:13:42,536.34,25cm,old,2
2017-07-05,13:13:43,451,25cm,old,2
2017-07-05,13:13:44,391.15,25cm,old,2
2017-07-05,13:13:45,344.03,25cm,old,2
2017-07-05,13:13:46,320.67,25cm,old,2
2017-07-05,13:13:47,280.45,25cm,old,2
2017-07-05,13:13:48,274.52,25cm,old,2
2017-07-05,13:13:49,274.19,25cm,old,2
2017-07-05,13:13:50,282.75,25cm,old,2
2017-07-05,13:13:51,442.71,25cm,old,2
2017-07-05,13:13:52,530.61,25cm,old,2
2017-07-05,13:13:53,625.53,25cm,old,2
2017-07-05,13:13:54,651.15,25cm,old,2
2017-07-05,13:13:55,571.01,25cm,old,2
2017-07-05,13:13:56,551.61,25cm,old,2
2017-07-05,13:13:57,531.88,25cm,old,2
2017-07-05,13:13:58,451,25cm,old,2
2017-07-05,13:13:59,343.39,25cm,old,2
2017-07-05,13:14:00,272.87,25cm,old,2
2017-07-05,13:14:01,234.25,25cm,old,2
2017-07-05,13:14:02,208.63,25cm,old,2
2017-07-05,13:14:03,198.13,25cm,old,2
2017-07-05,13:14:04,191.01,25cm,old,2
2017-07-05,13:14:05,179.47,25cm,old,2
2017-07-05,13:14:06,178.79,25cm,old,2
2017-07-05,13:14:07,168.62,25cm,old,2
2017-07-05,13:14:08,160.16,25cm,old,2
2017-07-05,13:14:09,146.34,25cm,old,2
2017-07-05,13:14:10,134.94,25cm,old,2
2017-07-05,13:14:11,125.27,25cm,old,2
2017-07-05,13:14:12,126.27,25cm,old,2
2017-07-05,13:14:13,121.95,25cm,old,2
2017-07-05,13:14:14,127.93,25cm,old,2
2017-07-05,13:14:15,131.6,25cm,old,2
2017-07-05,13:14:16,129.27,25cm,old,2
2017-07-05,13:14:17,134.61,25cm,old,2
2017-07-05,13:14:18,129.93,25cm,old,2
2017-07-05,13:14:19,137.28,25cm,old,2
2017-07-05,13:14:20,132.94,25cm,old,2
2017-07-05,13:14:21,127.93,25cm,old,2
2017-07-05,13:14:22,128.27,25cm,old,2
2017-07-05,13:14:23,125.94,25cm,old,2
2017-07-05,13:14:24,122.61,25cm,old,2
2017-07-05,13:14:25,119.3,25cm,old,2
2017-07-05,13:14:26,120.62,25cm,old,2
2017-07-05,13:14:27,120.29,25cm,old,2
2017-07-05,13:14:28,123.28,25cm,old,2
2017-07-05,13:14:29,139.29,25cm,old,2
2017-07-05,13:14:30,156.79,25cm,old,2
2017-07-05,13:14:31,163.88,25cm,old,2
2017-07-05,13:14:32,163.88,25cm,old,2
2017-07-05,13:14:33,163.88,25cm,old,2
2017-07-05,13:14:34,166.93,25cm,old,2
2017-07-05,13:14:35,163.55,25cm,old,2
2017-07-05,13:14:36,152.74,25cm,old,2
2017-07-05,13:14:37,153.41,25cm,old,2
2017-07-05,13:14:38,157.12,25cm,old,2
2017-07-05,13:14:39,152.4,25cm,old,2
2017-07-05,13:14:40,153.08,25cm,old,2
2017-07-05,13:14:41,151.05,25cm,old,2
2017-07-05,13:14:42,144.66,25cm,old,2
2017-07-05,13:14:43,141.64,25cm,old,2
2017-07-05,13:14:44,149.71,25cm,old,2
2017-07-05,13:14:45,137.95,25cm,old,2
2017-07-05,13:14:46,132.94,25cm,old,2
2017-07-05,13:14:47,140.63,25cm,old,2
2017-07-05,13:14:48,143.32,25cm,old,2
2017-07-05,13:14:49,146.01,25cm,old,2
2017-07-05,13:14:50,148.02,25cm,old,2
2017-07-05,13:14:51,148.02,25cm,old,2
2017-07-05,13:14:52,156.79,25cm,old,2
2017-07-05,13:14:53,160.5,25cm,old,2
2017-07-05,13:14:54,155.1,25cm,old,2
2017-07-05,13:14:55,143.65,25cm,old,2
2017-07-05,13:14:56,124.61,25cm,old,2
2017-07-05,13:14:57,131.27,25cm,old,2
2017-07-05,13:14:58,130.27,25cm,old,2
2017-07-05,13:14:59,126.94,25cm,old,2
2017-07-05,13:15:00,145.33,25cm,old,2
2017-07-05,13:15:01,149.71,25cm,old,2
2017-07-05,13:15:02,155.44,25cm,old,2
2017-07-05,13:15:03,161.52,25cm,old,2
2017-07-05,13:15:04,158.14,25cm,old,2
2017-07-05,13:15:05,158.14,25cm,old,2
2017-07-05,13:15:06,161.52,25cm,old,2
2017-07-05,13:15:07,163.88,25cm,old,2
2017-07-05,13:15:08,175.74,25cm,old,2
2017-07-05,13:15:09,261.94,25cm,old,2
2017-07-05,13:15:10,282.75,25cm,old,2
2017-07-05,13:15:11,275.84,25cm,old,2
2017-07-05,13:15:12,292.27,25cm,old,2
2017-07-05,13:15:13,465.35,25cm,old,2
2017-07-05,13:15:14,522.65,25cm,old,2
2017-07-05,13:15:15,415.54,25cm,old,2
2017-07-05,13:15:16,372.79,25cm,old,2
2017-07-05,13:15:17,365.7,25cm,old,2
2017-07-05,13:15:18,313.18,25cm,old,2
2017-07-05,13:15:19,273.86,25cm,old,2
2017-07-05,13:15:20,259.29,25cm,old,2
2017-07-05,13:15:21,238.94,25cm,old,2
2017-07-05,13:15:22,222.14,25cm,old,2
2017-07-05,13:15:23,209.98,25cm,old,2
2017-07-05,13:15:24,203.55,25cm,old,2
2017-07-05,13:15:25,193.72,25cm,old,2
2017-07-05,13:15:26,180.83,25cm,old,2
2017-07-05,13:15:27,180.15,25cm,old,2
2017-07-05,13:15:28,193.38,25cm,old,2
2017-07-05,13:15:29,240.62,25cm,old,2
2017-07-05,13:15:30,427.7,25cm,old,2
2017-07-05,13:15:31,456.11,25cm,old,2
2017-07-05,13:15:32,371.18,25cm,old,2
2017-07-05,13:15:33,314.49,25cm,old,2
2017-07-05,13:15:34,274.19,25cm,old,2
2017-07-05,13:15:35,242.29,25cm,old,2
2017-07-05,13:15:36,209.64,25cm,old,2
2017-07-05,13:15:37,192.36,25cm,old,2
2017-07-05,13:15:38,184.56,25cm,old,2
2017-07-05,13:15:39,183.54,25cm,old,2
2017-07-05,13:15:40,183.2,25cm,old,2
2017-07-05,13:15:41,171.33,25cm,old,2
2017-07-05,13:15:42,165.24,25cm,old,2
2017-07-05,13:15:43,169.64,25cm,old,2
2017-07-05,13:15:44,168.28,25cm,old,2
2017-07-05,13:15:45,164.56,25cm,old,2
2017-07-05,13:15:46,165.91,25cm,old,2
2017-07-05,13:15:47,163.55,25cm,old,2
2017-07-05,13:15:48,162.53,25cm,old,2
2017-07-05,13:15:49,158.48,25cm,old,2
2017-07-05,13:15:50,156.79,25cm,old,2
2017-07-05,13:15:51,151.05,25cm,old,2
2017-07-05,13:15:52,149.37,25cm,old,2
2017-07-05,13:15:53,150.72,25cm,old,2
2017-07-05,13:15:54,151.73,25cm,old,2
2017-07-05,13:15:55,141.64,25cm,old,2
2017-07-05,13:15:56,130.6,25cm,old,2
2017-07-05,13:15:57,127.6,25cm,old,2
2017-07-05,13:15:58,121.62,25cm,old,2
2017-07-05,13:15:59,115.99,25cm,old,2
2017-07-05,13:16:00,115.66,25cm,old,2
2017-07-05,13:16:01,114.99,25cm,old,2
2017-07-05,13:16:02,104.78,25cm,old,2
2017-07-05,13:16:03,98.21,25cm,old,2
2017-07-05,13:16:04,102.81,25cm,old,2
2017-07-05,13:16:05,103.13,25cm,old,2
2017-07-05,13:16:06,106.09,25cm,old,2
2017-07-05,13:16:07,101.82,25cm,old,2
2017-07-05,13:16:08,94.94,25cm,old,2
2017-07-05,13:16:09,91.02,25cm,old,2
2017-07-05,13:16:10,84.16,25cm,old,2
2017-07-05,13:16:11,80.25,25cm,old,2
2017-07-05,13:16:12,80.9,25cm,old,2
2017-07-05,13:16:13,81.56,25cm,old,2
2017-07-05,13:16:14,81.56,25cm,old,2
2017-07-05,13:16:15,77.97,25cm,old,2
2017-07-05,13:16:16,77.65,25cm,old,2
2017-07-05,13:16:17,77,25cm,old,2
2017-07-05,13:16:18,79.6,25cm,old,2
2017-07-05,13:16:19,74.71,25cm,old,2
2017-07-05,13:16:20,73.09,25cm,old,2
2017-07-05,13:16:21,73.41,25cm,old,2
2017-07-05,13:16:22,74.06,25cm,old,2
2017-07-05,13:16:23,72.11,25cm,old,2
2017-07-05,13:16:24,73.74,25cm,old,2
2017-07-05,13:16:25,74.39,25cm,old,2
2017-07-05,13:16:26,72.43,25cm,old,2
2017-07-05,13:16:27,69.18,25cm,old,2
2017-07-05,13:16:28,70.15,25cm,old,2
2017-07-05,13:16:29,66.24,25cm,old,2
2017-07-05,13:16:30,66.57,25cm,old,2
2017-07-05,13:16:31,66.57,25cm,old,2
2017-07-05,13:16:32,67.55,25cm,old,2
2017-07-05,13:16:33,68.85,25cm,old,2
2017-07-05,13:16:34,65.92,25cm,old,2
2017-07-05,13:16:35,64.94,25cm,old,2
2017-07-05,13:16:36,65.59,25cm,old,2
2017-07-05,13:16:37,69.5,25cm,old,2
2017-07-05,13:16:38,73.09,25cm,old,2
2017-07-05,13:16:39,74.71,25cm,old,2
2017-07-05,13:16:40,75.04,25cm,old,2
2017-07-05,13:16:41,73.41,25cm,old,2
2017-07-05,13:16:42,71.78,25cm,old,2
2017-07-05,13:16:43,69.18,25cm,old,2
2017-07-05,13:16:44,67.55,25cm,old,2
2017-07-05,13:16:45,67.55,25cm,old,2
2017-07-05,13:16:46,68.2,25cm,old,2
2017-07-05,13:16:47,66.89,25cm,old,2
2017-07-05,13:16:48,68.2,25cm,old,2
2017-07-05,13:16:49,70.15,25cm,old,2
2017-07-05,13:16:50,65.26,25cm,old,2
2017-07-05,13:16:51,62.98,25cm,old,2
2017-07-05,13:16:52,64.28,25cm,old,2
2017-07-05,13:16:53,64.28,25cm,old,2
2017-07-05,13:16:54,63.96,25cm,old,2
2017-07-05,13:16:55,60.69,25cm,old,2
2017-07-05,13:16:56,60.69,25cm,old,2
2017-07-05,13:16:57,61.35,25cm,old,2
2017-07-05,13:16:58,61.35,25cm,old,2
2017-07-05,13:16:59,58.08,25cm,old,2
2017-07-05,13:17:00,54.81,25cm,old,2
2017-07-05,13:17:01,52.84,25cm,old,2
2017-07-05,13:17:02,56.12,25cm,old,2
2017-07-05,13:17:03,53.17,25cm,old,2
2017-07-05,13:17:04,58.73,25cm,old,2
2017-07-05,13:17:05,60.69,25cm,old,2
2017-07-05,13:17:06,63.31,25cm,old,2
2017-07-05,13:17:07,61.35,25cm,old,2
2017-07-05,13:17:08,62.33,25cm,old,2
2017-07-05,13:17:09,61.02,25cm,old,2
2017-07-05,13:17:10,66.57,25cm,old,2
2017-07-05,13:17:11,75.37,25cm,old,2
2017-07-05,13:17:12,71.13,25cm,old,2
2017-07-05,13:17:13,66.24,25cm,old,2
2017-07-05,13:17:14,64.28,25cm,old,2
2017-07-05,13:17:15,70.48,25cm,old,2
2017-07-05,13:17:16,67.55,25cm,old,2
2017-07-05,13:17:17,61.67,25cm,old,2
2017-07-05,13:17:18,63.31,25cm,old,2
2017-07-05,13:17:19,66.89,25cm,old,2
2017-07-05,13:17:20,63.31,25cm,old,2
2017-07-05,13:17:21,63.31,25cm,old,2
2017-07-05,13:17:22,63.63,25cm,old,2
2017-07-05,13:17:23,64.28,25cm,old,2
2017-07-05,13:17:24,64.94,25cm,old,2
2017-07-05,13:17:25,72.43,25cm,old,2
2017-07-05,13:17:26,72.76,25cm,old,2
2017-07-05,13:17:27,67.55,25cm,old,2
2017-07-05,13:17:28,60.37,25cm,old,2
2017-07-05,13:17:29,56.44,25cm,old,2
2017-07-05,13:17:30,56.44,25cm,old,2
2017-07-05,13:17:31,60.04,25cm,old,2
2017-07-05,13:17:32,62.98,25cm,old,2
2017-07-05,13:17:33,62.33,25cm,old,2
2017-07-05,13:17:34,58.41,25cm,old,2
2017-07-05,13:17:35,57.75,25cm,old,2
2017-07-05,13:17:36,57.75,25cm,old,2
2017-07-05,13:17:37,56.44,25cm,old,2
2017-07-05,13:17:38,52.51,25cm,old,2
2017-07-05,13:17:39,48.57,25cm,old,2
2017-07-05,13:17:40,46.92,25cm,old,2
2017-07-05,13:17:41,48.57,25cm,old,2
2017-07-05,13:17:42,54.81,25cm,old,2
2017-07-05,13:17:43,56.44,25cm,old,2
2017-07-05,13:17:44,57.1,25cm,old,2
2017-07-05,13:17:45,55.13,25cm,old,2
2017-07-05,13:17:46,53.49,25cm,old,2
2017-07-05,13:17:47,52.18,25cm,old,2
2017-07-05,13:17:48,52.18,25cm,old,2
2017-07-05,13:17:49,51.53,25cm,old,2
2017-07-05,13:17:50,51.53,25cm,old,2
2017-07-05,13:17:51,51.53,25cm,old,2
2017-07-05,13:17:52,51.2,25cm,old,2
2017-07-05,13:17:53,49.88,25cm,old,2
2017-07-05,13:17:54,48.9,25cm,old,2
2017-07-05,13:17:55,47.25,25cm,old,2
2017-07-05,13:17:56,47.25,25cm,old,2
2017-07-05,13:17:57,47.25,25cm,old,2
2017-07-05,13:17:58,48.57,25cm,old,2
2017-07-05,13:17:59,49.23,25cm,old,2
2017-07-05,13:18:00,49.23,25cm,old,2
2017-07-05,13:18:01,47.58,25cm,old,2
2017-07-05,13:18:02,47.58,25cm,old,2
2017-07-05,13:18:03,49.88,25cm,old,2
2017-07-05,13:18:04,50.21,25cm,old,2
2017-07-05,13:18:05,54.15,25cm,old,2
2017-07-05,13:18:06,53.49,25cm,old,2
2017-07-05,13:18:07,50.54,25cm,old,2
2017-07-05,13:18:08,51.53,25cm,old,2
2017-07-05,13:18:09,51.2,25cm,old,2
2017-07-05,13:18:10,48.57,25cm,old,2
2017-07-05,13:18:11,49.88,25cm,old,2
2017-07-05,13:18:12,51.2,25cm,old,2
2017-07-05,13:18:13,50.21,25cm,old,2
2017-07-05,13:18:14,48.9,25cm,old,2
2017-07-05,13:18:15,48.57,25cm,old,2
2017-07-05,13:18:16,46.26,25cm,old,2
2017-07-05,13:18:17,47.91,25cm,old,2
2017-07-05,13:18:18,48.57,25cm,old,2
2017-07-05,13:18:19,51.53,25cm,old,2
2017-07-05,13:18:20,50.21,25cm,old,2
2017-07-05,13:18:21,47.91,25cm,old,2
2017-07-05,13:18:22,46.92,25cm,old,2
