FORMATTED DATE-TIME,DT,WS,TP,WC,RH,HI,DP,WB,BP,AL,DA
YYYY-MM-DD HH:MM:SS,s,m/s,°C,°C,%,°C,°C,°C,mb,m,m
7/6/17 13:49,552664182,0.6,32.8,32.8,51.3,37.7,21.4,24.5,1012.5,4,724,
7/6/17 13:49,552664184,0.5,32.8,32.8,51.4,37.8,21.4,24.5,1012.5,4,725,
7/6/17 13:49,552664186,0.4,32.8,32.8,51.4,37.8,21.5,24.6,1012.5,5,726,
7/6/17 13:49,552664188,0.4,33,33,51.5,38.2,21.6,24.7,1012.5,5,732,
7/6/17 13:49,552664190,0,33.2,33.2,51.5,38.6,21.8,24.9,1012.5,5,742,
7/6/17 13:49,552664192,0.3,33.4,33.4,51.6,39.2,22,25,1012.5,5,749,
7/6/17 13:49,552664194,0.3,33.5,33.5,51.6,39.4,22.2,25.2,1012.4,5,754,
7/6/17 13:49,552664196,0,33.5,33.5,51.6,39.4,22.2,25.2,1012.5,5,754,
7/6/17 13:49,552664198,0,33.5,33.5,51.6,39.4,22.2,25.2,1012.5,5,755,
7/6/17 13:50,552664200,0,33.6,33.6,51.5,39.5,22.2,25.2,1012.5,5,754,
7/6/17 13:50,552664202,0,33.5,33.5,51.4,39.3,22.1,25.1,1012.5,4,754,
7/6/17 13:50,552664204,0,33.6,33.6,51.3,39.5,22.2,25.2,1012.5,5,757,
7/6/17 13:50,552664206,0,33.7,33.7,51.3,39.7,22.3,25.3,1012.4,5,763,
7/6/17 13:50,552664208,0,33.8,33.8,51.2,39.9,22.3,25.3,1012.4,5,764,
7/6/17 13:50,552664210,0,33.9,33.9,51.1,40.1,22.4,25.4,1012.4,5,769,
7/6/17 13:50,552664212,0,34,34,51.1,40.3,22.5,25.6,1012.4,5,774,
7/6/17 13:50,552664214,0,34.1,34.1,51,40.5,22.6,25.6,1012.4,5,778,
7/6/17 13:50,552664216,0,34.3,34.3,50.9,40.9,22.7,25.8,1012.5,5,782,
7/6/17 13:50,552664218,0,34.4,34.4,50.8,41.1,22.8,25.9,1012.5,5,788,
7/6/17 13:50,552664220,0,34.5,34.5,50.7,41.4,22.8,25.9,1012.5,4,789,
7/6/17 13:50,552664222,0,34.5,34.5,50.6,41.3,22.7,25.8,1012.5,4,789,
7/6/17 13:50,552664224,0,34.4,34.4,50.4,41,22.6,25.7,1012.5,4,785,
7/6/17 13:50,552664226,0,34.2,34.2,50.2,40.4,22.4,25.5,1012.5,5,778,
7/6/17 13:50,552664228,0,34.1,34.1,50.1,40.2,22.2,25.4,1012.5,5,772,
7/6/17 13:50,552664230,0,33.9,33.9,49.9,39.7,22,25.2,1012.5,5,764,
7/6/17 13:50,552664232,0,33.8,33.8,49.8,39.4,21.9,25.1,1012.5,5,762,
7/6/17 13:50,552664234,0.4,33.8,33.8,49.8,39.4,21.8,25,1012.5,5,760,
7/6/17 13:50,552664236,0.7,33.7,33.7,49.7,39.2,21.7,25,1012.4,5,759,
7/6/17 13:50,552664238,0.9,33.5,33.5,49.6,38.8,21.5,24.8,1012.5,4,751,
7/6/17 13:50,552664240,0.9,33.3,33.3,49.5,38.2,21.3,24.6,1012.5,5,742,
7/6/17 13:50,552664242,0.8,33.1,33.1,49.5,37.8,21.1,24.4,1012.5,5,732,
7/6/17 13:50,552664244,0.9,33,33,49.5,37.6,21,24.3,1012.5,4,728,
7/6/17 13:50,552664246,0.9,32.9,32.9,49.5,37.4,20.9,24.2,1012.5,4,725,
7/6/17 13:50,552664248,0.8,32.9,32.9,49.6,37.5,21,24.3,1012.5,4,727,
7/6/17 13:50,552664250,0.8,32.9,32.9,49.6,37.5,21,24.3,1012.4,5,729,
7/6/17 13:50,552664252,0.8,32.9,32.9,49.7,37.5,21,24.3,1012.4,5,728,
7/6/17 13:50,552664254,0.7,33,33,49.9,37.7,21.1,24.4,1012.4,5,731,
7/6/17 13:50,552664256,0.6,33,33,50,37.8,21.2,24.5,1012.5,4,732,
7/6/17 13:50,552664258,0.6,33.2,33.2,50.1,38.3,21.4,24.6,1012.5,4,738,
7/6/17 13:51,552664260,0.6,33.3,33.3,50.2,38.5,21.6,24.8,1012.5,5,743,
7/6/17 13:51,552664262,0.6,33.4,33.4,50.3,38.7,21.6,24.8,1012.5,5,745,
7/6/17 13:51,552664264,0.5,33.4,33.4,50.4,38.8,21.7,24.9,1012.5,5,747,
7/6/17 13:51,552664266,0.4,33.5,33.5,50.4,39,21.8,24.9,1012.4,5,751,
7/6/17 13:51,552664268,0.4,33.7,33.7,50.5,39.5,22,25.1,1012.5,4,757,
7/6/17 13:51,552664270,0.4,33.9,33.9,50.5,39.9,22.2,25.3,1012.4,5,770,
7/6/17 13:51,552664272,0,34.1,34.1,50.6,40.3,22.4,25.5,1012.5,4,774,
7/6/17 13:51,552664274,0,34.1,34.1,50.6,40.3,22.4,25.5,1012.5,5,776,
7/6/17 13:51,552664276,0,34.2,34.2,50.6,40.5,22.5,25.6,1012.4,5,781,
7/6/17 13:51,552664278,0,34.3,34.3,50.6,40.8,22.6,25.7,1012.5,5,783,
7/6/17 13:51,552664280,0,34.2,34.2,50.5,40.5,22.4,25.5,1012.5,4,776,
7/6/17 13:51,552664282,0,34,34,50.4,40.1,22.3,25.4,1012.5,5,771,
7/6/17 13:51,552664284,0,34.1,34.1,50.3,40.2,22.3,25.4,1012.5,5,774,
7/6/17 13:51,552664286,0,34.2,34.2,50.2,40.4,22.4,25.5,1012.5,5,779,
7/6/17 13:51,552664288,0,34.4,34.4,50.1,40.9,22.5,25.7,1012.5,5,783,
7/6/17 13:51,552664290,0,34.4,34.4,50.1,40.9,22.5,25.7,1012.5,5,786,
7/6/17 13:51,552664292,0,34.4,34.4,50,40.8,22.5,25.7,1012.4,5,786,
7/6/17 13:51,552664294,0,34.5,34.5,49.9,41.1,22.5,25.7,1012.4,5,789,
7/6/17 13:51,552664296,0,34.6,34.6,49.9,41.3,22.6,25.7,1012.4,5,793,
7/6/17 13:51,552664298,0,34.6,34.6,49.8,41.2,22.5,25.7,1012.4,5,792,
7/6/17 13:51,552664300,0,34.6,34.6,49.7,41.2,22.5,25.7,1012.4,5,792,
7/6/17 13:51,552664302,0,34.4,34.4,49.6,40.7,22.4,25.6,1012.4,5,787,
7/6/17 13:51,552664304,0,34.3,34.3,49.5,40.4,22.2,25.4,1012.4,5,780,
7/6/17 13:51,552664306,0,34.2,34.2,49.4,40.1,22.1,25.3,1012.4,5,775,
7/6/17 13:51,552664308,0,34.1,34.1,49.4,39.9,22,25.2,1012.5,5,771,
7/6/17 13:51,552664310,0,34,34,49.4,39.7,21.9,25.1,1012.5,4,766,
7/6/17 13:51,552664312,0,33.8,33.8,49.4,39.3,21.8,25,1012.5,4,760,
7/6/17 13:51,552664314,0,33.8,33.8,49.5,39.3,21.8,25,1012.5,5,761,
7/6/17 13:51,552664316,0,33.8,33.8,49.6,39.4,21.8,25,1012.4,5,764,
7/6/17 13:51,552664318,0,33.7,33.7,49.7,39.2,21.8,25,1012.5,4,759,
7/6/17 13:52,552664320,0,33.8,33.8,49.8,39.4,21.9,25.1,1012.5,5,763,
7/6/17 13:52,552664322,0,34,34,49.9,39.9,22.1,25.3,1012.5,5,770,
7/6/17 13:52,552664324,0,34,34,50,39.9,22.1,25.3,1012.5,5,768,
7/6/17 13:52,552664326,0,33.9,33.9,50.1,39.8,22.1,25.2,1012.5,4,767,
7/6/17 13:52,552664328,0,34,34,50.1,40,22.1,25.3,1012.5,4,770,
7/6/17 13:52,552664330,0,34.2,34.2,50.1,40.4,22.3,25.4,1012.4,5,777,
7/6/17 13:52,552664332,0,34.4,34.4,50.1,40.9,22.5,25.7,1012.4,5,785,
7/6/17 13:52,552664334,0,34.5,34.5,50.1,41.2,22.6,25.7,1012.5,5,789,
7/6/17 13:52,552664336,0,34.7,34.7,50,41.6,22.7,25.8,1012.5,4,796,
7/6/17 13:52,552664338,0,34.8,34.8,49.9,41.8,22.8,25.9,1012.5,4,800,
7/6/17 13:52,552664340,0.7,34.5,34.5,49.7,41,22.5,25.7,1012.5,4,789,
7/6/17 13:52,552664342,0.9,34.2,34.2,49.5,40.1,22.1,25.3,1012.5,4,775,
7/6/17 13:52,552664344,1,34,34,49.2,39.6,21.8,25.1,1012.5,5,767,
7/6/17 13:52,552664346,0.9,33.9,33.9,48.9,39.3,21.6,24.9,1012.5,5,762,
7/6/17 13:52,552664348,0.8,33.7,33.7,48.7,38.9,21.4,24.8,1012.5,5,757,
7/6/17 13:52,552664350,0.8,33.7,33.7,48.6,38.8,21.3,24.7,1012.5,5,754,
7/6/17 13:52,552664352,0.7,33.7,33.7,48.5,38.8,21.3,24.7,1012.5,5,755,
7/6/17 13:52,552664354,0.7,33.8,33.8,48.5,39,21.4,24.8,1012.5,5,757,
7/6/17 13:52,552664356,0.7,33.8,33.8,48.5,39,21.5,24.9,1012.4,5,760,
7/6/17 13:52,552664358,0.7,34,34,48.5,39.4,21.6,25,1012.5,5,767,
7/6/17 13:52,552664360,0.7,34.2,34.2,48.6,39.8,21.8,25.1,1012.4,5,777,
7/6/17 13:52,552664362,0.6,34.3,34.3,48.6,40.1,21.9,25.2,1012.4,5,780,
7/6/17 13:52,552664364,0.6,34.3,34.3,48.6,40.1,22,25.3,1012.4,5,781,
7/6/17 13:52,552664366,0.5,34.3,34.3,48.7,40.2,22,25.3,1012.5,4,780,
7/6/17 13:52,552664368,0.5,34.4,34.4,48.7,40.4,22.1,25.4,1012.4,5,785,
7/6/17 13:52,552664370,0.8,34.3,34.3,48.6,40.1,21.9,25.2,1012.5,5,778,
7/6/17 13:52,552664372,1,34,34,48.6,39.4,21.6,25,1012.4,5,769,
7/6/17 13:52,552664374,1.1,33.9,33.9,48.5,39.2,21.5,24.9,1012.4,5,764,
7/6/17 13:52,552664376,1.1,33.8,33.8,48.5,39,21.5,24.9,1012.5,5,759,
7/6/17 13:52,552664378,1,33.8,33.8,48.5,39,21.4,24.8,1012.5,5,757,
7/6/17 13:53,552664380,1,33.7,33.7,48.5,38.8,21.3,24.7,1012.5,5,753,
7/6/17 13:53,552664382,0.9,33.6,33.6,48.5,38.6,21.2,24.6,1012.5,5,751,
7/6/17 13:53,552664384,0.7,33.6,33.6,48.5,38.6,21.3,24.7,1012.5,5,753,
7/6/17 13:53,552664386,0.6,33.6,33.6,48.6,38.6,21.3,24.7,1012.4,5,754,
7/6/17 13:53,552664388,0.6,33.6,33.6,48.7,38.7,21.3,24.7,1012.4,5,754,
7/6/17 13:53,552664390,0.5,33.9,33.9,48.8,39.3,21.6,24.9,1012.5,5,764,
7/6/17 13:53,552664392,0.5,34.2,34.2,48.9,39.9,21.9,25.2,1012.4,5,775,
7/6/17 13:53,552664394,0.5,34.3,34.3,49.1,40.3,22.1,25.3,1012.4,5,780,
7/6/17 13:53,552664396,0.5,34.3,34.3,49.2,40.3,22.1,25.3,1012.4,5,780,
7/6/17 13:53,552664398,0.5,34.2,34.2,49.2,40,22,25.2,1012.5,4,775,
7/6/17 13:53,552664400,0.5,34.2,34.2,49.2,40,22,25.2,1012.4,5,774,
7/6/17 13:53,552664402,0.5,34.1,34.1,49.2,39.8,22,25.2,1012.4,5,774,
7/6/17 13:53,552664404,0.4,34.2,34.2,49.2,40,22,25.2,1012.5,4,775,
7/6/17 13:53,552664406,0.4,34.3,34.3,49.3,40.4,22.2,25.4,1012.5,5,780,
7/6/17 13:53,552664408,0.3,34.5,34.5,49.3,40.8,22.3,25.5,1012.5,5,788,
7/6/17 13:53,552664410,0,34.7,34.7,49.3,41.3,22.5,25.7,1012.5,5,793,
7/6/17 13:53,552664412,0,34.8,34.8,49.2,41.5,22.6,25.8,1012.5,5,798,
7/6/17 13:53,552664414,0,34.9,34.9,49.2,41.8,22.7,25.9,1012.5,5,803,
7/6/17 13:53,552664416,0,35,35,49.1,42,22.7,25.9,1012.5,5,806,
7/6/17 13:53,552664418,0,34.9,34.9,49,41.7,22.6,25.8,1012.5,5,803,
7/6/17 13:53,552664420,0,34.8,34.8,48.9,41.4,22.5,25.8,1012.5,5,799,
7/6/17 13:53,552664422,0,34.9,34.9,48.8,41.6,22.5,25.8,1012.5,5,802,
7/6/17 13:53,552664424,0,35,35,48.7,41.9,22.6,25.8,1012.5,5,806,
7/6/17 13:53,552664426,0,34.9,34.9,48.6,41.5,22.5,25.8,1012.5,5,803,
7/6/17 13:53,552664428,0.9,34.7,34.7,48.4,41,22.2,25.5,1012.5,5,792,
7/6/17 13:53,552664430,1.1,34.3,34.3,48.2,40,21.8,25.1,1012.5,5,778,
7/6/17 13:53,552664432,1.1,34.1,34.1,48,39.4,21.6,25,1012.4,5,772,
7/6/17 13:53,552664434,1,34,34,47.9,39.2,21.4,24.8,1012.4,5,767,
7/6/17 13:53,552664436,0.9,33.9,33.9,47.8,38.9,21.2,24.7,1012.4,5,761,
7/6/17 13:53,552664438,0.8,33.8,33.8,47.7,38.7,21.2,24.7,1012.4,5,758,
7/6/17 13:54,552664440,0.7,33.8,33.8,47.7,38.7,21.2,24.7,1012.4,5,759,
7/6/17 13:54,552664442,0.8,33.9,33.9,47.8,38.9,21.3,24.7,1012.4,5,763,
7/6/17 13:54,552664444,0.8,34.1,34.1,47.8,39.3,21.4,24.9,1012.4,5,770,
7/6/17 13:54,552664446,0.7,34.3,34.3,47.9,39.9,21.7,25.1,1012.4,5,777,
7/6/17 13:54,552664448,0.6,34.4,34.4,48.1,40.1,21.8,25.2,1012.4,5,782,
7/6/17 13:54,552664450,0.7,34.5,34.5,48.2,40.4,21.9,25.3,1012.4,5,784,
7/6/17 13:54,552664452,0.8,34.4,34.4,48.2,40.2,21.9,25.2,1012.4,5,782,
7/6/17 13:54,552664454,0.7,34.4,34.4,48.2,40.2,21.8,25.2,1012.4,5,780,
7/6/17 13:54,552664456,0.7,34.4,34.4,48.2,40.2,21.9,25.2,1012.4,5,781,
7/6/17 13:54,552664458,0.6,34.4,34.4,48.2,40.2,21.9,25.2,1012.4,5,783,
7/6/17 13:54,552664460,0.7,34.4,34.4,48.2,40.2,21.8,25.2,1012.4,5,781,
7/6/17 13:54,552664462,0.8,34.4,34.4,48.2,40.2,21.9,25.2,1012.4,5,782,
7/6/17 13:54,552664464,0.9,34.3,34.3,48.1,39.9,21.7,25.1,1012.5,5,775,
7/6/17 13:54,552664466,0.9,34.1,34.1,48,39.4,21.5,24.9,1012.5,5,767,
7/6/17 13:54,552664468,0.8,33.9,33.9,48,39,21.3,24.7,1012.5,5,762,
7/6/17 13:54,552664470,0.9,33.8,33.8,47.9,38.8,21.3,24.7,1012.4,5,760,
7/6/17 13:54,552664472,1,33.7,33.7,47.9,38.6,21.2,24.7,1012.4,5,756,
7/6/17 13:54,552664474,1.1,33.7,33.7,47.9,38.6,21.1,24.6,1012.4,5,754,
7/6/17 13:54,552664476,1.1,33.6,33.6,47.9,38.4,21.1,24.5,1012.4,5,752,
7/6/17 13:54,552664478,1.3,33.6,33.6,48,38.4,21.1,24.5,1012.4,5,751,
7/6/17 13:54,552664480,1.2,33.7,33.7,48.1,38.6,21.1,24.6,1012.4,5,753,
7/6/17 13:54,552664482,1.1,33.8,33.8,48.2,38.9,21.3,24.7,1012.4,5,757,
7/6/17 13:54,552664484,1.5,33.8,33.8,48.3,38.9,21.4,24.8,1012.5,5,759,
7/6/17 13:54,552664486,1.9,33.9,33.9,48.3,39.1,21.4,24.8,1012.4,5,761,
7/6/17 13:54,552664488,1.8,33.7,33.7,48.4,38.8,21.3,24.7,1012.4,5,756,
7/6/17 13:54,552664490,1.7,33.5,33.5,48.4,38.4,21.2,24.6,1012.4,5,748,
7/6/17 13:54,552664492,1.6,33.4,33.4,48.4,38.2,21,24.4,1012.4,5,744,
7/6/17 13:54,552664494,1.5,33.4,33.4,48.4,38.2,21,24.4,1012.4,5,742,
7/6/17 13:54,552664496,1.2,33.5,33.5,48.4,38.4,21.1,24.5,1012.4,5,747,
7/6/17 13:54,552664498,1.1,33.8,33.8,48.5,39,21.4,24.8,1012.4,5,760,
7/6/17 13:55,552664500,1.2,34,34,48.7,39.5,21.7,25,1012.4,5,769,
7/6/17 13:55,552664502,1.1,34.1,34.1,48.8,39.7,21.8,25.1,1012.4,5,772,
7/6/17 13:55,552664504,0.9,34.2,34.2,48.9,39.9,21.9,25.2,1012.4,5,776,
7/6/17 13:55,552664506,0.7,34.4,34.4,48.9,40.4,22.1,25.4,1012.4,5,783,
7/6/17 13:55,552664508,0.7,34.5,34.5,48.9,40.6,22.2,25.5,1012.4,5,788,
7/6/17 13:55,552664510,0.7,34.5,34.5,48.9,40.6,22.2,25.5,1012.4,5,789,
7/6/17 13:55,552664512,0.7,34.5,34.5,48.8,40.6,22.2,25.5,1012.4,5,788,
7/6/17 13:55,552664514,0.7,34.3,34.3,48.7,40.2,22,25.3,1012.4,5,780,
7/6/17 13:55,552664516,0.7,34.1,34.1,48.6,39.6,21.8,25.1,1012.4,5,773,
7/6/17 13:55,552664518,0.7,33.9,33.9,48.5,39.2,21.5,24.9,1012.5,5,762,
7/6/17 13:55,552664520,0.7,33.7,33.7,48.3,38.7,21.3,24.7,1012.4,5,756,
7/6/17 13:55,552664522,0.7,33.6,33.6,48.2,38.5,21.2,24.6,1012.4,5,751,
7/6/17 13:55,552664524,0.7,33.5,33.5,48.2,38.3,21.1,24.5,1012.4,5,748,
7/6/17 13:55,552664526,0.6,33.5,33.5,48.2,38.3,21,24.5,1012.4,5,746,
7/6/17 13:55,552664528,0.6,33.4,33.4,48.2,38.1,21,24.4,1012.4,5,745,
7/6/17 13:55,552664530,0.6,33.4,33.4,48.2,38.1,21,24.4,1012.4,5,744,
7/6/17 13:55,552664532,0.6,33.4,33.4,48.3,38.1,21,24.4,1012.4,5,744,
7/6/17 13:55,552664534,0.7,33.5,33.5,48.3,38.3,21.1,24.5,1012.4,5,747,
7/6/17 13:55,552664536,0.7,33.6,33.6,48.3,38.5,21.2,24.6,1012.4,5,750,
7/6/17 13:55,552664538,0.7,33.6,33.6,48.4,38.6,21.2,24.6,1012.4,5,751,
7/6/17 13:55,552664540,0.7,33.7,33.7,48.4,38.8,21.3,24.7,1012.4,5,754,
7/6/17 13:55,552664542,0.7,33.8,33.8,48.5,39,21.4,24.8,1012.4,5,759,
7/6/17 13:55,552664544,0.7,34,34,48.5,39.4,21.6,25,1012.4,5,767,
7/6/17 13:55,552664546,0.9,34,34,48.6,39.4,21.7,25,1012.5,5,768,
7/6/17 13:55,552664548,1.1,33.9,33.9,48.7,39.3,21.6,24.9,1012.4,5,765,
7/6/17 13:55,552664550,1.1,33.8,33.8,48.7,39.1,21.4,24.8,1012.4,5,760,
7/6/17 13:55,552664552,1.1,33.6,33.6,48.7,38.7,21.3,24.7,1012.4,5,754,
7/6/17 13:55,552664554,1,33.6,33.6,48.7,38.7,21.3,24.7,1012.5,5,751,
7/6/17 13:55,552664556,0.9,33.5,33.5,48.7,38.5,21.3,24.6,1012.4,5,751,
7/6/17 13:55,552664558,0.9,33.6,33.6,48.8,38.7,21.3,24.7,1012.4,5,752,
7/6/17 13:56,552664560,0.8,33.6,33.6,48.8,38.7,21.3,24.7,1012.4,5,752,
7/6/17 13:56,552664562,0.7,33.6,33.6,48.8,38.7,21.4,24.7,1012.4,5,754,
7/6/17 13:56,552664564,0.6,33.8,33.8,48.9,39.1,21.5,24.9,1012.4,5,759,
7/6/17 13:56,552664566,0.5,34,34,49,39.6,21.7,25,1012.4,5,767,
7/6/17 13:56,552664568,0.6,34.1,34.1,49,39.8,21.8,25.1,1012.4,5,771,
7/6/17 13:56,552664570,1,33.9,33.9,49.1,39.4,21.7,25,1012.4,5,764,
7/6/17 13:56,552664572,1.2,33.7,33.7,49,39,21.5,24.8,1012.4,5,758,
7/6/17 13:56,552664574,1,33.8,33.8,49,39.2,21.6,24.9,1012.4,5,759,
7/6/17 13:56,552664576,0.9,33.9,33.9,49,39.4,21.7,25,1012.4,5,765,
7/6/17 13:56,552664578,1,34,34,49,39.6,21.8,25.1,1012.4,5,767,
7/6/17 13:56,552664580,0.9,34.1,34.1,49,39.8,21.9,25.2,1012.4,5,772,
7/6/17 13:56,552664582,0.8,34.2,34.2,49,40,21.9,25.2,1012.4,5,775,
7/6/17 13:56,552664584,0.7,34.2,34.2,49,40,22,25.2,1012.4,5,777,
7/6/17 13:56,552664586,0.7,34.3,34.3,49,40.3,22.1,25.3,1012.4,5,780,
7/6/17 13:56,552664588,0.6,34.4,34.4,49,40.5,22.1,25.4,1012.4,5,784,
7/6/17 13:56,552664590,0.5,34.5,34.5,48.9,40.6,22.2,25.5,1012.4,5,788,
7/6/17 13:56,552664592,0.6,34.5,34.5,48.9,40.6,22.2,25.5,1012.4,5,788,
7/6/17 13:56,552664594,0.6,34.4,34.4,48.7,40.4,22.1,25.4,1012.4,5,785,
7/6/17 13:56,552664596,0.6,34.5,34.5,48.6,40.5,22.1,25.4,1012.4,5,786,
7/6/17 13:56,552664598,0.5,34.6,34.6,48.5,40.8,22.1,25.4,1012.4,5,791,
7/6/17 13:56,552664600,0.5,34.6,34.6,48.4,40.8,22.2,25.5,1012.4,5,790,
7/6/17 13:56,552664602,0.4,34.7,34.7,48.4,41,22.2,25.5,1012.3,6,796,
7/6/17 13:56,552664604,0.3,34.8,34.8,48.3,41.2,22.2,25.6,1012.4,5,796,
7/6/17 13:56,552664606,0.3,34.9,34.9,48.2,41.4,22.3,25.6,1012.4,5,803,
7/6/17 13:56,552664608,0.4,35,35,48.1,41.6,22.4,25.7,1012.4,5,805,
7/6/17 13:56,552664610,0.7,34.7,34.7,47.9,40.8,22.1,25.4,1012.4,5,795,
7/6/17 13:56,552664612,0.9,34.6,34.6,47.6,40.5,21.8,25.2,1012.4,5,788,
7/6/17 13:56,552664614,1,34.3,34.3,47.3,39.7,21.4,24.9,1012.4,5,775,
7/6/17 13:56,552664616,1,34.1,34.1,47.1,39.1,21.2,24.8,1012.4,5,768,
7/6/17 13:56,552664618,0.9,34,34,46.9,38.9,21.1,24.7,1012.4,5,764,
7/6/17 13:57,552664620,1,33.9,33.9,46.8,38.6,20.9,24.5,1012.4,5,760,
7/6/17 13:57,552664622,1,33.7,33.7,46.7,38.2,20.7,24.3,1012.4,5,752,
7/6/17 13:57,552664624,0.9,33.6,33.6,46.6,38,20.6,24.3,1012.4,5,748,
7/6/17 13:57,552664626,0.8,33.5,33.5,46.6,37.8,20.5,24.2,1012.4,5,745,
7/6/17 13:57,552664628,0.9,33.5,33.5,46.7,37.8,20.5,24.2,1012.4,5,745,
7/6/17 13:57,552664630,0.9,33.6,33.6,46.8,38,20.7,24.3,1012.4,5,749,
7/6/17 13:57,552664632,0.8,33.6,33.6,46.9,38.1,20.7,24.3,1012.4,5,748,
7/6/17 13:57,552664634,0.7,33.6,33.6,47,38.1,20.7,24.3,1012.4,5,748,
7/6/17 13:57,552664636,0.7,33.5,33.5,47.1,37.9,20.7,24.3,1012.4,5,746,
7/6/17 13:57,552664638,0.6,33.6,33.6,47.2,38.1,20.8,24.4,1012.4,5,748,
7/6/17 13:57,552664640,0.7,33.6,33.6,47.3,38.2,20.8,24.4,1012.4,5,748,
7/6/17 13:57,552664642,0.7,33.6,33.6,47.4,38.2,20.9,24.4,1012.4,5,749,
7/6/17 13:57,552664644,0.7,33.7,33.7,47.6,38.5,21,24.5,1012.4,5,754,
7/6/17 13:57,552664646,0.7,33.7,33.7,47.8,38.5,21.1,24.6,1012.4,5,754,
7/6/17 13:57,552664648,0.8,33.6,33.6,47.9,38.4,21,24.5,1012.4,5,751,
7/6/17 13:57,552664650,0.9,33.5,33.5,47.9,38.2,20.9,24.4,1012.4,5,745,
7/6/17 13:57,552664652,0.8,33.4,33.4,48,38,20.9,24.4,1012.4,5,744,
7/6/17 13:57,552664654,0.7,33.4,33.4,48,38,20.9,24.4,1012.4,5,744,
7/6/17 13:57,552664656,0.7,33.4,33.4,48,38,20.9,24.4,1012.3,6,745,
7/6/17 13:57,552664658,0.7,33.4,33.4,48.1,38,20.9,24.4,1012.4,5,744,
7/6/17 13:57,552664660,0.7,33.5,33.5,48.1,38.2,21.1,24.5,1012.4,5,748,
7/6/17 13:57,552664662,0.8,33.6,33.6,48.2,38.5,21.2,24.6,1012.4,5,752,
7/6/17 13:57,552664664,0.7,33.8,33.8,48.3,38.9,21.4,24.8,1012.4,5,758,
7/6/17 13:57,552664666,0.8,34,34,48.4,39.4,21.5,24.9,1012.4,5,764,
7/6/17 13:57,552664668,0.8,34,34,48.5,39.4,21.6,25,1012.4,5,766,
7/6/17 13:57,552664670,0.7,33.8,33.8,48.4,39,21.4,24.8,1012.4,5,760,
7/6/17 13:57,552664672,0.7,33.6,33.6,48.3,38.5,21.2,24.6,1012.4,5,752,
7/6/17 13:57,552664674,0.6,33.5,33.5,48.2,38.3,21.1,24.5,1012.4,5,748,
7/6/17 13:57,552664676,0.5,33.5,33.5,48.2,38.3,21,24.5,1012.4,5,746,
7/6/17 13:57,552664678,0.5,33.4,33.4,48.1,38,20.9,24.4,1012.4,5,742,
7/6/17 13:58,552664680,0.5,33.3,33.3,48.1,37.8,20.8,24.3,1012.4,5,739,
7/6/17 13:58,552664682,0.6,33.2,33.2,48.2,37.7,20.7,24.2,1012.4,5,735,
7/6/17 13:58,552664684,0.7,33.1,33.1,48.2,37.5,20.7,24.2,1012.4,5,731,
7/6/17 13:58,552664686,0.9,32.9,32.9,48.3,37.1,20.6,24.1,1012.4,5,725,
7/6/17 13:58,552664688,1,32.8,32.8,48.4,36.9,20.5,24,1012.4,5,720,
7/6/17 13:58,552664690,1,32.8,32.8,48.5,36.9,20.5,24,1012.4,5,722,
7/6/17 13:58,552664692,0.9,32.8,32.8,48.6,36.9,20.5,24,1012.4,5,722,
7/6/17 13:58,552664694,0.8,32.7,32.7,48.7,36.8,20.5,23.9,1012.4,5,719,
7/6/17 13:58,552664696,0.8,32.8,32.8,48.8,37,20.6,24,1012.4,5,720,
7/6/17 13:58,552664698,0.8,32.8,32.8,48.9,37,20.6,24,1012.4,5,722,
7/6/17 13:58,552664700,0.8,32.7,32.7,49.1,36.9,20.6,24,1012.4,5,718,
7/6/17 13:58,552664702,0.8,32.6,32.6,49.2,36.7,20.6,24,1012.4,5,715,
7/6/17 13:58,552664704,0.9,32.8,32.8,49.3,37.2,20.7,24.1,1012.4,5,722,
7/6/17 13:58,552664706,0.8,32.9,32.9,49.4,37.4,20.9,24.2,1012.4,5,724,
7/6/17 13:58,552664708,0.8,32.8,32.8,49.5,37.2,20.9,24.2,1012.4,5,725,
7/6/17 13:58,552664710,0.7,32.9,32.9,49.6,37.5,20.9,24.2,1012.3,6,728,
7/6/17 13:58,552664712,0.5,32.9,32.9,49.7,37.5,21,24.3,1012.4,5,726,
7/6/17 13:58,552664714,0.5,32.8,32.8,49.8,37.3,21,24.3,1012.3,6,725,
7/6/17 13:58,552664716,0.5,32.9,32.9,49.9,37.5,21.1,24.4,1012.3,6,728,
7/6/17 13:58,552664718,0.5,33,33,50,37.8,21.2,24.5,1012.4,5,731,
7/6/17 13:58,552664720,0.4,33.1,33.1,50.1,38.1,21.3,24.5,1012.4,5,737,
7/6/17 13:58,552664722,0.3,33.3,33.3,50.2,38.5,21.5,24.7,1012.3,6,745,
7/6/17 13:58,552664724,0,33.5,33.5,50.2,38.9,21.7,24.9,1012.4,5,750,
7/6/17 13:58,552664726,0,33.5,33.5,50.3,38.9,21.8,24.9,1012.4,5,752,
7/6/17 13:58,552664728,0,33.5,33.5,50.3,38.9,21.7,24.9,1012.3,6,751,
7/6/17 13:58,552664730,0,33.4,33.4,50.2,38.7,21.7,24.9,1012.3,6,749,
7/6/17 13:58,552664732,0,33.5,33.5,50.2,38.9,21.7,24.9,1012.4,5,750,
