Installation,plot_ID,date,sample_ID,life_stage,collection_method,tboid,tbo,Human,Wildlife,Domestic_Animals,Endosymbiont,Human_Endo,Human_Animal,Unknown
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN24,nymph,trap,tbo1,Rickettsia sp. Is2FT68-2,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN24,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN25,nymph,trap,tbo1,Borrelia sp.,Yes,NA,NA,NA,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN25,nymph,trap,tbo2,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN25,nymph,trap,tbo3,Rickettsia sp. Is2FT68-2,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN25,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN25,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN26,nymph,trap,tbo1,Ehrlichia muris subsp. eauclairensis,Yes,NA,NA,NA,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN26,nymph,trap,tbo2,Rickettsia sp. Is2FT68-2,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN26,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN26,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN27,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN27,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN28,nymph,trap,tbo1,Ehrlichia muris subsp. eauclairensis,Yes,NA,NA,NA,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN28,nymph,trap,tbo2,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN28,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN29,nymph,trap,tbo1,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN29,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN30,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN30,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN31,nymph,trap,tbo1,Ehrlichia muris subsp. eauclairensis,Yes,NA,NA,NA,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN31,nymph,trap,tbo2,Rickettsia sp. Is2FT68-2,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN31,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN31,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN32,nymph,trap,tbo1,Ehrlichia muris subsp. eauclairensis,Yes,NA,NA,NA,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN32,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN32,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN33,nymph,trap,tbo1,Rickettsia sp. Is2FT68-2,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN33,nymph,trap,tbo7,Francisella sp.,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN33,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN34,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN34,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN35,nymph,trap,tbo1,Ehrlichia muris subsp. eauclairensis,Yes,NA,NA,NA,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN35,nymph,trap,tbo2,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN35,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN36,nymph,trap,tbo1,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN36,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN37,nymph,trap,tbo1,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN37,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN37,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN38,nymph,trap,tbo1,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN38,nymph,trap,tbo2,Rickettsia sp. Is2FT68-2,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN38,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN38,nymph,trap,tbo7,Francisella sp.,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN38,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN39,nymph,trap,tbo1,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN39,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1BTAN39,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAA1,adult,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAA1,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAA2,adult,trap,tbo1,Theileria sp.,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAA2,adult,trap,tbo2,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAA2,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAA3,adult,trap,tbo1,Theileria sp. H8,NA,Yes,NA,NA,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAA3,adult,trap,tbo2,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAA3,adult,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAA3,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAA4,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAN01,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAN01,nymph,trap,tbo7,Francisella sp.,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAN01,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAN02,nymph,trap,tbo1,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAN02,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAN03,nymph,trap,tbo1,Borrelia sp.,Yes,NA,NA,NA,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAN03,nymph,trap,tbo2,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAN03,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAN04,nymph,trap,tbo1,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAN04,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAN05,nymph,trap,tbo1,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAN05,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAN06,nymph,trap,tbo1,Rickettsia sp. Is2FT68-2,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAN06,nymph,trap,tbo2,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAN06,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAN06,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAN07,nymph,trap,tbo1,Borrelia burgdorferi,Yes,NA,NA,NA,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAN07,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAN07,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAN08,nymph,trap,tbo1,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAN08,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAN09,nymph,trap,tbo1,Rickettsia sp. Is2FT68-2,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAN09,nymph,trap,tbo2,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAN09,nymph,trap,tbo3,Borrelia burgdorferi,Yes,NA,NA,NA,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAN09,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAN09,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAN10,nymph,trap,tbo1,Ehrlichia muris subsp. eauclairensis,Yes,NA,NA,NA,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAN10,nymph,trap,tbo2,Rickettsia sp. Is2FT68-2,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAN10,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAN11,nymph,trap,tbo1,Ehrlichia muris subsp. eauclairensis,Yes,NA,NA,NA,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAN11,nymph,trap,tbo2,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAN11,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAN11,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAN12,nymph,trap,tbo1,Ehrlichia muris subsp. eauclairensis,Yes,NA,NA,NA,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAN12,nymph,trap,tbo2,Rickettsia sp. Is2FT68-2,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAN12,nymph,trap,tbo7,Francisella sp.,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c1,2018-06-28T00:00:00Z,TC1DTAN12,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1FTAA1,adult,trap,tbo1,Theileria sp.,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c1,2018-06-28T00:00:00Z,TC1FTAA1,adult,trap,tbo2,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1FTAA1,adult,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1FTAA1,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1FTAA2,adult,trap,tbo1,Theileria sp. H8,NA,Yes,NA,NA,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1FTAA2,adult,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1FTAA2,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1FTAA3,adult,trap,tbo1,Theileria sp. H8,NA,Yes,NA,NA,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1FTAA3,adult,trap,tbo2,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c1,2018-06-28T00:00:00Z,TC1FTAA3,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1FTAN12,nymph,trap,tbo1,Theileria sp.,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c1,2018-06-28T00:00:00Z,TC1FTAN12,nymph,trap,tbo2,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c1,2018-06-28T00:00:00Z,TC1FTAN12,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1FTVA1,adult,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1FTVA1,adult,trap,tbo7,Francisella sp.,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAA1,adult,people,tbo1,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAA1,adult,people,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAA1,adult,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAA2,adult,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAA3,adult,people,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAA3,adult,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAN1,nymph,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAN2,nymph,people,tbo1,Anaplasma phagocytophilum,Yes,Yes,Yes,NA,NA,Yes,NA
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAN2,nymph,people,tbo2,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAN2,nymph,people,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAN2,nymph,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAN3,nymph,people,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAN3,nymph,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAN4,nymph,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAN5,nymph,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAN6,nymph,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAN7,nymph,people,tbo1,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAN7,nymph,people,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAN7,nymph,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1XLAN1,nymph,people,tbo1,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c1,2018-06-28T00:00:00Z,TC1XLAN1,nymph,people,tbo7,Francisella-like endosymbiont,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c1,2018-06-28T00:00:00Z,TC1XLAN1,nymph,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAA1,adult,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAA1,adult,trap,tbo7,Francisella sp.,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAA1,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN1,nymph,trap,tbo1,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN1,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN2,nymph,trap,tbo1,Ehrlichia chaffeensis,Yes,NA,Yes,NA,NA,Yes,NA
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN2,nymph,trap,tbo2,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN2,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN3,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN3,nymph,trap,tbo7,Francisella sp.,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN3,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN4,nymph,trap,tbo1,Ehrlichia chaffeensis,Yes,NA,Yes,NA,NA,Yes,NA
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN4,nymph,trap,tbo2,Theileria sp. H8,NA,Yes,NA,NA,NA,NA,NA
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN4,nymph,trap,tbo3,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN4,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN4,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN5,nymph,trap,tbo1,Theileria sp. North Texas white-tailed deer,NA,Yes,NA,NA,NA,NA,NA
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN5,nymph,trap,tbo2,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN5,nymph,trap,tbo3,Rickettsia sp. Is2FT68-2,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN5,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN5,nymph,trap,tbo7,Francisella sp.,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN5,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATMA1,adult,trap,tbo1,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATMA1,adult,trap,tbo7,Francisella-like endosymbiont,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATMA1,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATMA2,adult,trap,tbo1,Rickettsia parkeri,Yes,NA,Yes,NA,NA,Yes,NA
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATMA2,adult,trap,tbo2,Rickettsia sp. Is2FT68-2,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATMA2,adult,trap,tbo7,Francisella-like endosymbiont,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATMA2,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c2,2018-06-28T00:00:00Z,TC2BTAA1,adult,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Tyndall,c2,2018-06-28T00:00:00Z,TC2BTAA1,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c2,2018-06-28T00:00:00Z,TC2BTAA2,adult,trap,tbo1,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes
Tyndall,c2,2018-06-28T00:00:00Z,TC2BTAA2,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c2,2018-06-28T00:00:00Z,TC2BTAA3,adult,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Tyndall,c2,2018-06-28T00:00:00Z,TC2BTAA3,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c2,2018-06-28T00:00:00Z,TC2BTAN01,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Tyndall,c2,2018-06-28T00:00:00Z,TC2BTAN01,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c2,2018-06-28T00:00:00Z,TC2BTAN02,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Tyndall,c2,2018-06-28T00:00:00Z,TC2BTAN02,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Tyndall,c2,2018-06-28T00:00:00Z,TC2BTAN03,nymph,trap,tbo1,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA
Tyndall,c2,2018-06-28T00:00:00Z,TC2BTAN03,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
