installation,plot_id,status,camera_number,sd_card,camera_out,camera_in,position_from_center,notes,ctime,mtime,file_name,path,relpath,size,type,empty,cow,deer,pig,turkey,armadillo,bobcat,raccoon,squirrel,fox,other,unknown
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:36,4/15/2019 7:37,101-1-100EK113-04150129.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04150129.JPG,101-1-100EK113-04150129.JPG,4143279,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:55,4/15/2019 7:37,101-1-100EK113-04150130.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04150130.JPG,101-1-100EK113-04150130.JPG,4165984,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:54,4/15/2019 7:38,101-1-100EK113-04150131.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04150131.JPG,101-1-100EK113-04150131.JPG,4148566,image,FALSE,0,2,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:56,4/15/2019 7:38,101-1-100EK113-04150132.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04150132.JPG,101-1-100EK113-04150132.JPG,4158688,image,FALSE,0,2,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:57,4/15/2019 7:38,101-1-100EK113-04150133.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04150133.JPG,101-1-100EK113-04150133.JPG,4171031,image,FALSE,0,2,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:53,4/15/2019 7:38,101-1-100EK113-04150134.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04150134.JPG,101-1-100EK113-04150134.JPG,4139606,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:53,4/15/2019 7:39,101-1-100EK113-04150136.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04150136.JPG,101-1-100EK113-04150136.JPG,4172810,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:52,4/15/2019 7:39,101-1-100EK113-04150137.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04150137.JPG,101-1-100EK113-04150137.JPG,4175448,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:37,4/15/2019 7:39,101-1-100EK113-04150138.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04150138.JPG,101-1-100EK113-04150138.JPG,4159260,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:37,4/15/2019 7:39,101-1-100EK113-04150139.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04150139.JPG,101-1-100EK113-04150139.JPG,4166116,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:45,4/15/2019 7:39,101-1-100EK113-04150140.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04150140.JPG,101-1-100EK113-04150140.JPG,4188987,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:47,4/15/2019 7:39,101-1-100EK113-04150141.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04150141.JPG,101-1-100EK113-04150141.JPG,4226865,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:49,4/15/2019 7:44,101-1-100EK113-04150142.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04150142.JPG,101-1-100EK113-04150142.JPG,4161900,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:51,4/15/2019 7:46,101-1-100EK113-04150145.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04150145.JPG,101-1-100EK113-04150145.JPG,4210300,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:50,4/15/2019 7:46,101-1-100EK113-04150146.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04150146.JPG,101-1-100EK113-04150146.JPG,4211805,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:51,4/15/2019 7:46,101-1-100EK113-04150147.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04150147.JPG,101-1-100EK113-04150147.JPG,4226280,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:36,4/16/2019 0:37,101-1-100EK113-04160148.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04160148.JPG,101-1-100EK113-04160148.JPG,4345006,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:36,4/16/2019 0:38,101-1-100EK113-04160149.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04160149.JPG,101-1-100EK113-04160149.JPG,4332897,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:55,4/16/2019 0:38,101-1-100EK113-04160150.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04160150.JPG,101-1-100EK113-04160150.JPG,4323879,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:55,4/16/2019 0:38,101-1-100EK113-04160151.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04160151.JPG,101-1-100EK113-04160151.JPG,4322711,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:57,4/16/2019 0:40,101-1-100EK113-04160152.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04160152.JPG,101-1-100EK113-04160152.JPG,4337708,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:57,4/16/2019 0:40,101-1-100EK113-04160153.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04160153.JPG,101-1-100EK113-04160153.JPG,4323704,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:53,4/16/2019 0:43,101-1-100EK113-04160154.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04160154.JPG,101-1-100EK113-04160154.JPG,4296772,image,FALSE,0,2,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:54,4/16/2019 0:44,101-1-100EK113-04160155.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04160155.JPG,101-1-100EK113-04160155.JPG,4310346,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:53,4/16/2019 0:46,101-1-100EK113-04160156.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04160156.JPG,101-1-100EK113-04160156.JPG,4276253,image,FALSE,0,2,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:52,4/16/2019 0:48,101-1-100EK113-04160157.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04160157.JPG,101-1-100EK113-04160157.JPG,4273695,image,FALSE,0,2,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:37,4/16/2019 0:48,101-1-100EK113-04160158.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04160158.JPG,101-1-100EK113-04160158.JPG,4290141,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:37,4/16/2019 0:48,101-1-100EK113-04160159.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04160159.JPG,101-1-100EK113-04160159.JPG,4326607,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:36,4/16/2019 0:48,101-1-100EK113-04160160.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04160160.JPG,101-1-100EK113-04160160.JPG,4248154,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:36,4/16/2019 0:48,101-1-100EK113-04160161.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04160161.JPG,101-1-100EK113-04160161.JPG,4270615,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:34,4/16/2019 0:48,101-1-100EK113-04160162.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04160162.JPG,101-1-100EK113-04160162.JPG,4291641,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:37,4/16/2019 17:04,101-1-100EK113-04160164.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04160164.JPG,101-1-100EK113-04160164.JPG,4267656,image,FALSE,0,2,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:37,4/16/2019 17:04,101-1-100EK113-04160165.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04160165.JPG,101-1-100EK113-04160165.JPG,4259309,image,FALSE,0,2,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:38,4/16/2019 17:04,101-1-100EK113-04160167.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04160167.JPG,101-1-100EK113-04160167.JPG,4323104,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:53,4/16/2019 17:04,101-1-100EK113-04160168.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04160168.JPG,101-1-100EK113-04160168.JPG,4277573,image,FALSE,0,2,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:54,4/16/2019 17:05,101-1-100EK113-04160169.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04160169.JPG,101-1-100EK113-04160169.JPG,4283856,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:36,4/17/2019 19:17,101-1-100EK113-04170171.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04170171.JPG,101-1-100EK113-04170171.JPG,4106586,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:35,4/17/2019 19:17,101-1-100EK113-04170172.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04170172.JPG,101-1-100EK113-04170172.JPG,4082490,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:47,4/18/2019 13:16,101-1-100EK113-04180176.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04180176.JPG,101-1-100EK113-04180176.JPG,4171886,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:45,4/18/2019 13:17,101-1-100EK113-04180177.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04180177.JPG,101-1-100EK113-04180177.JPG,4168814,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:43,4/19/2019 19:23,101-1-100EK113-04190181.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04190181.JPG,101-1-100EK113-04190181.JPG,4190931,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:41,4/19/2019 19:23,101-1-100EK113-04190182.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04190182.JPG,101-1-100EK113-04190182.JPG,4166015,image,FALSE,0,2,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:43,4/19/2019 19:23,101-1-100EK113-04190183.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04190183.JPG,101-1-100EK113-04190183.JPG,4175679,image,FALSE,0,2,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:39,4/19/2019 19:23,101-1-100EK113-04190184.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04190184.JPG,101-1-100EK113-04190184.JPG,4149619,image,FALSE,0,2,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:40,4/19/2019 19:23,101-1-100EK113-04190185.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04190185.JPG,101-1-100EK113-04190185.JPG,4150330,image,FALSE,0,2,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:41,4/19/2019 19:23,101-1-100EK113-04190186.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04190186.JPG,101-1-100EK113-04190186.JPG,4148356,image,FALSE,0,2,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:40,4/19/2019 19:23,101-1-100EK113-04190187.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04190187.JPG,101-1-100EK113-04190187.JPG,4119102,image,FALSE,0,2,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:51,4/19/2019 19:23,101-1-100EK113-04190188.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04190188.JPG,101-1-100EK113-04190188.JPG,4114770,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:52,4/19/2019 19:41,101-1-100EK113-04190189.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04190189.JPG,101-1-100EK113-04190189.JPG,4118322,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:40,4/19/2019 19:41,101-1-100EK113-04190191.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04190191.JPG,101-1-100EK113-04190191.JPG,4094235,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:41,4/19/2019 19:41,101-1-100EK113-04190192.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04190192.JPG,101-1-100EK113-04190192.JPG,4106929,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:52,4/20/2019 13:09,101-1-100EK113-04200196.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04200196.JPG,101-1-100EK113-04200196.JPG,4159332,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:35,4/20/2019 14:05,101-1-100EK113-04200201.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04200201.JPG,101-1-100EK113-04200201.JPG,4114993,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:36,4/21/2019 7:03,101-1-100EK113-04210204.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04210204.JPG,101-1-100EK113-04210204.JPG,3911176,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:36,4/21/2019 7:03,101-1-100EK113-04210205.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04210205.JPG,101-1-100EK113-04210205.JPG,3817952,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:35,4/21/2019 7:03,101-1-100EK113-04210206.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04210206.JPG,101-1-100EK113-04210206.JPG,3784774,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:34,4/21/2019 7:03,101-1-100EK113-04210207.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04210207.JPG,101-1-100EK113-04210207.JPG,3748315,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:54,4/21/2019 7:04,101-1-100EK113-04210208.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04210208.JPG,101-1-100EK113-04210208.JPG,3744926,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:56,4/21/2019 7:06,101-1-100EK113-04210209.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04210209.JPG,101-1-100EK113-04210209.JPG,3172776,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:36,4/21/2019 7:06,101-1-100EK113-04210210.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04210210.JPG,101-1-100EK113-04210210.JPG,3085859,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:36,4/21/2019 7:06,101-1-100EK113-04210211.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04210211.JPG,101-1-100EK113-04210211.JPG,3122820,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:35,4/21/2019 7:06,101-1-100EK113-04210212.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04210212.JPG,101-1-100EK113-04210212.JPG,2973383,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:34,4/21/2019 7:06,101-1-100EK113-04210213.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04210213.JPG,101-1-100EK113-04210213.JPG,3001932,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:38,4/21/2019 7:07,101-1-100EK113-04210214.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04210214.JPG,101-1-100EK113-04210214.JPG,3025106,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:37,4/21/2019 13:33,101-1-100EK113-04210215.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04210215.JPG,101-1-100EK113-04210215.JPG,4168123,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:39,4/21/2019 13:33,101-1-100EK113-04210217.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04210217.JPG,101-1-100EK113-04210217.JPG,4171823,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:51,4/23/2019 1:44,101-1-100EK113-04230219.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04230219.JPG,101-1-100EK113-04230219.JPG,4069096,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:46,4/23/2019 1:45,101-1-100EK113-04230220.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04230220.JPG,101-1-100EK113-04230220.JPG,4047604,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:46,4/23/2019 1:45,101-1-100EK113-04230221.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04230221.JPG,101-1-100EK113-04230221.JPG,4055777,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:49,4/23/2019 1:45,101-1-100EK113-04230223.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04230223.JPG,101-1-100EK113-04230223.JPG,4091618,image,FALSE,0,2,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:51,4/23/2019 1:45,101-1-100EK113-04230224.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04230224.JPG,101-1-100EK113-04230224.JPG,4049220,image,FALSE,0,2,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:51,4/23/2019 1:46,101-1-100EK113-04230225.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04230225.JPG,101-1-100EK113-04230225.JPG,4070789,image,FALSE,0,2,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:50,4/23/2019 1:46,101-1-100EK113-04230226.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04230226.JPG,101-1-100EK113-04230226.JPG,4083209,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:50,4/23/2019 1:46,101-1-100EK113-04230227.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04230227.JPG,101-1-100EK113-04230227.JPG,4043879,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:39,4/23/2019 1:46,101-1-100EK113-04230228.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04230228.JPG,101-1-100EK113-04230228.JPG,4034404,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:51,4/23/2019 1:46,101-1-100EK113-04230230.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04230230.JPG,101-1-100EK113-04230230.JPG,4023135,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:51,4/23/2019 1:46,101-1-100EK113-04230231.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04230231.JPG,101-1-100EK113-04230231.JPG,4083023,image,FALSE,0,2,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:50,4/23/2019 1:47,101-1-100EK113-04230233.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04230233.JPG,101-1-100EK113-04230233.JPG,4064977,image,FALSE,0,2,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:46,4/23/2019 1:47,101-1-100EK113-04230234.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04230234.JPG,101-1-100EK113-04230234.JPG,4085542,image,FALSE,0,2,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:46,4/23/2019 1:47,101-1-100EK113-04230235.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04230235.JPG,101-1-100EK113-04230235.JPG,4086137,image,FALSE,0,2,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:49,4/23/2019 1:47,101-1-100EK113-04230236.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04230236.JPG,101-1-100EK113-04230236.JPG,4040509,image,FALSE,0,2,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:49,4/23/2019 1:47,101-1-100EK113-04230237.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04230237.JPG,101-1-100EK113-04230237.JPG,4024133,image,FALSE,0,2,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:43,4/23/2019 1:47,101-1-100EK113-04230238.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04230238.JPG,101-1-100EK113-04230238.JPG,4028284,image,FALSE,0,2,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:43,4/23/2019 1:47,101-1-100EK113-04230239.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04230239.JPG,101-1-100EK113-04230239.JPG,4038851,image,FALSE,0,2,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:54,4/23/2019 1:47,101-1-100EK113-04230240.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04230240.JPG,101-1-100EK113-04230240.JPG,4037984,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:54,4/23/2019 1:48,101-1-100EK113-04230241.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04230241.JPG,101-1-100EK113-04230241.JPG,4065747,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:53,4/23/2019 1:48,101-1-100EK113-04230242.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04230242.JPG,101-1-100EK113-04230242.JPG,4032124,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
brown,n1,native,101,101-1,20190405,20190425,S,NA,6/10/2019 15:52,4/23/2019 1:48,101-1-100EK113-04230243.JPG,/Users/julesnesmith/Desktop/maybe_critters/101-1-100EK113-04230243.JPG,101-1-100EK113-04230243.JPG,4089884,image,FALSE,0,1,0,0,0,0,0,0,0,NA,0
