date,time,biomass,location,structure,fire_id,tempC
2017-12-04,13:48:00,500,25cm,standing,56,29.006666666666668
2017-12-04,13:48:00,500,50cm,standing,56,24.759999999999998
2017-12-04,13:48:01,500,0cm,standing,56,30.89666666666667
2017-12-04,13:48:01,500,25cm,standing,56,28.78
2017-12-04,13:48:01,500,50cm,standing,56,24.65
2017-12-04,13:48:02,500,0cm,standing,56,30.78333333333333
2017-12-04,13:48:02,500,25cm,standing,56,28.78
2017-12-04,13:48:02,500,50cm,standing,56,24.65
2017-12-04,13:48:03,500,0cm,standing,56,30.78333333333333
2017-12-04,13:48:03,500,25cm,standing,56,28.78
2017-12-04,13:48:03,500,50cm,standing,56,24.65
2017-12-04,13:48:04,500,0cm,standing,56,30.673333333333332
2017-12-04,13:48:04,500,25cm,standing,56,28.67
2017-12-04,13:48:04,500,50cm,standing,56,24.65
2017-12-04,13:48:05,500,0cm,standing,56,30.563333333333333
2017-12-04,13:48:05,500,25cm,standing,56,28.44666666666667
2017-12-04,13:48:05,500,50cm,standing,56,24.65
2017-12-04,13:48:06,500,0cm,standing,56,30.453333333333333
2017-12-04,13:48:06,500,25cm,standing,56,28.336666666666666
2017-12-04,13:48:06,500,50cm,standing,56,24.65
2017-12-04,13:48:07,500,0cm,standing,56,30.343333333333334
2017-12-04,13:48:07,500,25cm,standing,56,28.226666666666667
2017-12-04,13:48:07,500,50cm,standing,56,24.65
2017-12-04,13:48:08,500,0cm,standing,56,30.233333333333334
2017-12-04,13:48:08,500,25cm,standing,56,28.113333333333333
2017-12-04,13:48:08,500,50cm,standing,56,24.31
2017-12-04,13:48:09,500,0cm,standing,56,30.12
2017-12-04,13:48:09,500,25cm,standing,56,28.003333333333334
2017-12-04,13:48:09,500,50cm,standing,56,24.31
2017-12-04,13:48:10,500,0cm,standing,56,30.12
2017-12-04,13:48:10,500,25cm,standing,56,27.78
2017-12-04,13:48:10,500,50cm,standing,56,24.31
2017-12-04,13:48:11,500,0cm,standing,56,30.006666666666668
2017-12-04,13:48:11,500,25cm,standing,56,27.78
2017-12-04,13:48:11,500,50cm,standing,56,24.31
2017-12-04,13:48:12,500,0cm,standing,56,29.89333333333333
2017-12-04,13:48:12,500,25cm,standing,56,27.553333333333335
2017-12-04,13:48:12,500,50cm,standing,56,24.31
2017-12-04,13:48:13,500,0cm,standing,56,29.78333333333333
2017-12-04,13:48:13,500,25cm,standing,56,27.553333333333335
2017-12-04,13:48:13,500,50cm,standing,56,24.31
2017-12-04,13:48:14,500,0cm,standing,56,29.78333333333333
2017-12-04,13:48:14,500,25cm,standing,56,27.553333333333335
2017-12-04,13:48:14,500,50cm,standing,56,24.31
2017-12-04,13:48:15,500,0cm,standing,56,29.78333333333333
2017-12-04,13:48:15,500,25cm,standing,56,27.330000000000002
2017-12-04,13:48:15,500,50cm,standing,56,24.2
2017-12-04,13:48:16,500,0cm,standing,56,29.673333333333332
2017-12-04,13:48:16,500,25cm,standing,56,27.333333333333332
2017-12-04,13:48:16,500,50cm,standing,56,24.09
2017-12-04,13:48:17,500,0cm,standing,56,29.673333333333332
2017-12-04,13:48:17,500,25cm,standing,56,27.22
2017-12-04,13:48:17,500,50cm,standing,56,24.2
2017-12-04,13:48:18,500,0cm,standing,56,29.673333333333332
2017-12-04,13:48:18,500,25cm,standing,56,27.22
2017-12-04,13:48:18,500,50cm,standing,56,24.2
2017-12-04,13:48:19,500,0cm,standing,56,29.56
2017-12-04,13:48:19,500,25cm,standing,56,27.333333333333332
2017-12-04,13:48:19,500,50cm,standing,56,23.98
2017-12-04,13:48:20,500,0cm,standing,56,29.446666666666665
2017-12-04,13:48:20,500,25cm,standing,56,27.22
2017-12-04,13:48:20,500,50cm,standing,56,23.98
2017-12-04,14:49:10,1000,0cm,piled,57,30.175
2017-12-04,14:49:10,1000,25cm,piled,57,24.646666666666665
2017-12-04,14:49:10,1000,50cm,piled,57,24.313333333333333
2017-12-04,14:49:11,1000,0cm,piled,57,30.175
2017-12-04,14:49:11,1000,25cm,piled,57,24.646666666666665
2017-12-04,14:49:11,1000,50cm,piled,57,24.313333333333333
2017-12-04,14:49:12,1000,0cm,piled,57,30.175
2017-12-04,14:49:12,1000,25cm,piled,57,24.759999999999998
2017-12-04,14:49:12,1000,50cm,piled,57,24.313333333333333
2017-12-04,14:49:13,1000,0cm,piled,57,30.01
2017-12-04,14:49:13,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:49:13,1000,50cm,piled,57,24.313333333333333
2017-12-04,14:49:14,1000,0cm,piled,57,30.01
2017-12-04,14:49:14,1000,25cm,piled,57,24.98333333333333
2017-12-04,14:49:14,1000,50cm,piled,57,24.423333333333332
2017-12-04,14:49:15,1000,0cm,piled,57,30.01
2017-12-04,14:49:15,1000,25cm,piled,57,24.87333333333333
2017-12-04,14:49:15,1000,50cm,piled,57,24.313333333333333
2017-12-04,14:49:16,1000,0cm,piled,57,30.01
2017-12-04,14:49:16,1000,25cm,piled,57,24.98333333333333
2017-12-04,14:49:16,1000,50cm,piled,57,24.646666666666665
2017-12-04,14:49:17,1000,0cm,piled,57,30.01
2017-12-04,14:49:17,1000,25cm,piled,57,24.98333333333333
2017-12-04,14:49:17,1000,50cm,piled,57,24.646666666666665
2017-12-04,14:49:18,1000,0cm,piled,57,30.175
2017-12-04,14:49:18,1000,25cm,piled,57,24.98333333333333
2017-12-04,14:49:18,1000,50cm,piled,57,24.646666666666665
2017-12-04,14:49:19,1000,0cm,piled,57,30.01
2017-12-04,14:49:19,1000,25cm,piled,57,24.98333333333333
2017-12-04,14:49:19,1000,50cm,piled,57,24.646666666666665
2017-12-04,14:49:20,1000,0cm,piled,57,30.175
2017-12-04,14:49:20,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:49:20,1000,50cm,piled,57,24.646666666666665
2017-12-04,14:49:21,1000,0cm,piled,57,30.01
2017-12-04,14:49:21,1000,25cm,piled,57,24.98333333333333
2017-12-04,14:49:21,1000,50cm,piled,57,24.646666666666665
2017-12-04,14:49:22,1000,0cm,piled,57,30.175
2017-12-04,14:49:22,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:49:22,1000,50cm,piled,57,24.646666666666665
2017-12-04,14:49:23,1000,0cm,piled,57,30.175
2017-12-04,14:49:23,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:49:23,1000,50cm,piled,57,24.646666666666665
2017-12-04,14:49:24,1000,0cm,piled,57,30.01
2017-12-04,14:49:24,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:49:24,1000,50cm,piled,57,24.646666666666665
2017-12-04,14:49:25,1000,0cm,piled,57,30.175
2017-12-04,14:49:25,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:49:25,1000,50cm,piled,57,24.646666666666665
2017-12-04,14:49:26,1000,0cm,piled,57,30.175
2017-12-04,14:49:26,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:49:26,1000,50cm,piled,57,24.646666666666665
2017-12-04,14:49:27,1000,0cm,piled,57,30.175
2017-12-04,14:49:27,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:49:27,1000,50cm,piled,57,24.646666666666665
2017-12-04,14:49:28,1000,0cm,piled,57,30.34
2017-12-04,14:49:28,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:49:28,1000,50cm,piled,57,24.646666666666665
2017-12-04,14:49:29,1000,0cm,piled,57,30.175
2017-12-04,14:49:29,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:49:29,1000,50cm,piled,57,24.646666666666665
2017-12-04,14:49:30,1000,0cm,piled,57,30.34
2017-12-04,14:49:30,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:49:30,1000,50cm,piled,57,24.646666666666665
2017-12-04,14:49:31,1000,0cm,piled,57,30.34
2017-12-04,14:49:31,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:49:31,1000,50cm,piled,57,24.646666666666665
2017-12-04,14:49:32,1000,0cm,piled,57,30.34
2017-12-04,14:49:32,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:49:32,1000,50cm,piled,57,24.646666666666665
2017-12-04,14:49:33,1000,0cm,piled,57,30.175
2017-12-04,14:49:33,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:49:33,1000,50cm,piled,57,24.536666666666665
2017-12-04,14:49:34,1000,0cm,piled,57,30.34
2017-12-04,14:49:34,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:49:34,1000,50cm,piled,57,24.536666666666665
2017-12-04,14:49:35,1000,0cm,piled,57,30.175
2017-12-04,14:49:35,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:49:35,1000,50cm,piled,57,24.536666666666665
2017-12-04,14:49:36,1000,0cm,piled,57,30.34
2017-12-04,14:49:36,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:49:36,1000,50cm,piled,57,24.536666666666665
2017-12-04,14:49:37,1000,0cm,piled,57,30.175
2017-12-04,14:49:37,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:49:37,1000,50cm,piled,57,24.536666666666665
2017-12-04,14:49:38,1000,0cm,piled,57,30.34
2017-12-04,14:49:38,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:49:38,1000,50cm,piled,57,24.536666666666665
2017-12-04,14:49:39,1000,0cm,piled,57,30.34
2017-12-04,14:49:39,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:49:39,1000,50cm,piled,57,24.536666666666665
2017-12-04,14:49:40,1000,0cm,piled,57,30.34
2017-12-04,14:49:40,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:49:40,1000,50cm,piled,57,24.536666666666665
2017-12-04,14:49:41,1000,0cm,piled,57,30.34
2017-12-04,14:49:41,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:49:41,1000,50cm,piled,57,24.536666666666665
2017-12-04,14:49:42,1000,0cm,piled,57,30.34
2017-12-04,14:49:42,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:49:42,1000,50cm,piled,57,24.53333333333333
2017-12-04,14:49:43,1000,0cm,piled,57,30.340000000000003
2017-12-04,14:49:43,1000,25cm,piled,57,24.98333333333333
2017-12-04,14:49:43,1000,50cm,piled,57,24.536666666666665
2017-12-04,14:49:44,1000,0cm,piled,57,30.175
2017-12-04,14:49:44,1000,25cm,piled,57,24.98333333333333
2017-12-04,14:49:44,1000,50cm,piled,57,24.536666666666665
2017-12-04,14:49:45,1000,0cm,piled,57,30.34
2017-12-04,14:49:45,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:49:45,1000,50cm,piled,57,24.536666666666665
2017-12-04,14:49:46,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:49:46,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:49:46,1000,50cm,piled,57,24.646666666666665
2017-12-04,14:49:47,1000,0cm,piled,57,30.175
2017-12-04,14:49:47,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:49:47,1000,50cm,piled,57,24.536666666666665
2017-12-04,14:49:48,1000,0cm,piled,57,30.175
2017-12-04,14:49:48,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:49:48,1000,50cm,piled,57,24.646666666666665
2017-12-04,14:49:49,1000,0cm,piled,57,30.340000000000003
2017-12-04,14:49:49,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:49:49,1000,50cm,piled,57,24.536666666666665
2017-12-04,14:49:50,1000,0cm,piled,57,30.340000000000003
2017-12-04,14:49:50,1000,25cm,piled,57,24.98
2017-12-04,14:49:50,1000,50cm,piled,57,24.646666666666665
2017-12-04,14:49:51,1000,0cm,piled,57,30.340000000000003
2017-12-04,14:49:51,1000,25cm,piled,57,24.98333333333333
2017-12-04,14:49:51,1000,50cm,piled,57,24.536666666666665
2017-12-04,14:49:52,1000,0cm,piled,57,30.340000000000003
2017-12-04,14:49:52,1000,25cm,piled,57,24.98333333333333
2017-12-04,14:49:52,1000,50cm,piled,57,24.536666666666665
2017-12-04,14:49:53,1000,0cm,piled,57,30.340000000000003
2017-12-04,14:49:53,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:49:53,1000,50cm,piled,57,24.646666666666665
2017-12-04,14:49:54,1000,0cm,piled,57,30.340000000000003
2017-12-04,14:49:54,1000,25cm,piled,57,24.98333333333333
2017-12-04,14:49:54,1000,50cm,piled,57,24.646666666666665
2017-12-04,14:49:55,1000,0cm,piled,57,30.340000000000003
2017-12-04,14:49:55,1000,25cm,piled,57,24.98333333333333
2017-12-04,14:49:55,1000,50cm,piled,57,24.646666666666665
2017-12-04,14:49:56,1000,0cm,piled,57,30.340000000000003
2017-12-04,14:49:56,1000,25cm,piled,57,24.98333333333333
2017-12-04,14:49:56,1000,50cm,piled,57,24.646666666666665
2017-12-04,14:49:57,1000,0cm,piled,57,30.340000000000003
2017-12-04,14:49:57,1000,25cm,piled,57,24.98333333333333
2017-12-04,14:49:57,1000,50cm,piled,57,24.646666666666665
2017-12-04,14:49:58,1000,0cm,piled,57,30.340000000000003
2017-12-04,14:49:58,1000,25cm,piled,57,24.98333333333333
2017-12-04,14:49:58,1000,50cm,piled,57,24.646666666666665
2017-12-04,14:49:59,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:49:59,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:49:59,1000,50cm,piled,57,24.53333333333333
2017-12-04,14:50:00,1000,0cm,piled,57,30.340000000000003
2017-12-04,14:50:00,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:50:00,1000,50cm,piled,57,24.536666666666665
2017-12-04,14:50:01,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:01,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:50:01,1000,50cm,piled,57,24.423333333333332
2017-12-04,14:50:02,1000,0cm,piled,57,30.340000000000003
2017-12-04,14:50:02,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:50:02,1000,50cm,piled,57,24.423333333333332
2017-12-04,14:50:03,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:03,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:50:03,1000,50cm,piled,57,24.313333333333333
2017-12-04,14:50:04,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:04,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:50:04,1000,50cm,piled,57,24.313333333333333
2017-12-04,14:50:05,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:05,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:50:05,1000,50cm,piled,57,24.313333333333333
2017-12-04,14:50:06,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:06,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:50:06,1000,50cm,piled,57,24.313333333333333
2017-12-04,14:50:07,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:07,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:50:07,1000,50cm,piled,57,24.423333333333332
2017-12-04,14:50:08,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:08,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:50:08,1000,50cm,piled,57,24.423333333333332
2017-12-04,14:50:09,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:09,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:50:09,1000,50cm,piled,57,24.423333333333332
2017-12-04,14:50:10,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:10,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:50:10,1000,50cm,piled,57,24.423333333333332
2017-12-04,14:50:11,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:11,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:50:11,1000,50cm,piled,57,24.646666666666665
2017-12-04,14:50:12,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:12,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:50:12,1000,50cm,piled,57,24.646666666666665
2017-12-04,14:50:13,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:13,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:50:13,1000,50cm,piled,57,24.53333333333333
2017-12-04,14:50:14,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:14,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:50:14,1000,50cm,piled,57,24.53333333333333
2017-12-04,14:50:15,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:15,1000,25cm,piled,57,24.98
2017-12-04,14:50:15,1000,50cm,piled,57,24.646666666666665
2017-12-04,14:50:16,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:16,1000,25cm,piled,57,24.98
2017-12-04,14:50:16,1000,50cm,piled,57,24.646666666666665
2017-12-04,14:50:17,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:17,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:50:17,1000,50cm,piled,57,24.646666666666665
2017-12-04,14:50:18,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:18,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:50:18,1000,50cm,piled,57,24.646666666666665
2017-12-04,14:50:19,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:19,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:50:19,1000,50cm,piled,57,24.646666666666665
2017-12-04,14:50:20,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:20,1000,25cm,piled,57,24.869999999999997
2017-12-04,14:50:20,1000,50cm,piled,57,24.646666666666665
2017-12-04,14:50:21,1000,0cm,piled,57,30.340000000000003
2017-12-04,14:50:21,1000,25cm,piled,57,24.98
2017-12-04,14:50:21,1000,50cm,piled,57,24.646666666666665
2017-12-04,14:50:22,1000,0cm,piled,57,30.175
2017-12-04,14:50:22,1000,25cm,piled,57,24.98
2017-12-04,14:50:22,1000,50cm,piled,57,24.759999999999998
2017-12-04,14:50:23,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:23,1000,25cm,piled,57,24.98
2017-12-04,14:50:23,1000,50cm,piled,57,24.646666666666665
2017-12-04,14:50:24,1000,0cm,piled,57,30.340000000000003
2017-12-04,14:50:24,1000,25cm,piled,57,24.98
2017-12-04,14:50:24,1000,50cm,piled,57,24.646666666666665
2017-12-04,14:50:25,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:25,1000,25cm,piled,57,24.98
2017-12-04,14:50:25,1000,50cm,piled,57,24.759999999999998
2017-12-04,14:50:26,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:26,1000,25cm,piled,57,25.093333333333334
2017-12-04,14:50:26,1000,50cm,piled,57,24.759999999999998
2017-12-04,14:50:27,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:27,1000,25cm,piled,57,25.093333333333334
2017-12-04,14:50:27,1000,50cm,piled,57,24.759999999999998
2017-12-04,14:50:28,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:28,1000,25cm,piled,57,25.093333333333334
2017-12-04,14:50:28,1000,50cm,piled,57,24.759999999999998
2017-12-04,14:50:29,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:29,1000,25cm,piled,57,25.093333333333334
2017-12-04,14:50:29,1000,50cm,piled,57,24.759999999999998
2017-12-04,14:50:30,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:30,1000,25cm,piled,57,25.093333333333334
2017-12-04,14:50:30,1000,50cm,piled,57,24.759999999999998
2017-12-04,14:50:31,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:31,1000,25cm,piled,57,25.093333333333334
2017-12-04,14:50:31,1000,50cm,piled,57,24.759999999999998
2017-12-04,14:50:32,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:32,1000,25cm,piled,57,25.206666666666667
2017-12-04,14:50:32,1000,50cm,piled,57,24.759999999999998
2017-12-04,14:50:33,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:33,1000,25cm,piled,57,25.206666666666667
2017-12-04,14:50:33,1000,50cm,piled,57,24.759999999999998
2017-12-04,14:50:34,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:34,1000,25cm,piled,57,25.206666666666667
2017-12-04,14:50:34,1000,50cm,piled,57,24.759999999999998
2017-12-04,14:50:35,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:35,1000,25cm,piled,57,25.206666666666667
2017-12-04,14:50:35,1000,50cm,piled,57,24.759999999999998
2017-12-04,14:50:36,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:36,1000,25cm,piled,57,25.206666666666667
2017-12-04,14:50:36,1000,50cm,piled,57,24.759999999999998
2017-12-04,14:50:37,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:37,1000,25cm,piled,57,25.206666666666667
2017-12-04,14:50:37,1000,50cm,piled,57,24.759999999999998
2017-12-04,14:50:38,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:38,1000,25cm,piled,57,25.206666666666667
2017-12-04,14:50:38,1000,50cm,piled,57,24.759999999999998
2017-12-04,14:50:39,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:39,1000,25cm,piled,57,25.206666666666667
2017-12-04,14:50:39,1000,50cm,piled,57,24.759999999999998
2017-12-04,14:50:40,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:40,1000,25cm,piled,57,25.206666666666667
2017-12-04,14:50:40,1000,50cm,piled,57,24.759999999999998
2017-12-04,14:50:41,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:41,1000,25cm,piled,57,25.206666666666667
2017-12-04,14:50:41,1000,50cm,piled,57,24.759999999999998
2017-12-04,14:50:42,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:42,1000,25cm,piled,57,25.316666666666666
2017-12-04,14:50:42,1000,50cm,piled,57,24.759999999999998
2017-12-04,14:50:43,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:43,1000,25cm,piled,57,25.203333333333333
2017-12-04,14:50:43,1000,50cm,piled,57,24.98333333333333
2017-12-04,14:50:44,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:44,1000,25cm,piled,57,25.43
2017-12-04,14:50:44,1000,50cm,piled,57,24.98333333333333
2017-12-04,14:50:45,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:45,1000,25cm,piled,57,25.43
2017-12-04,14:50:45,1000,50cm,piled,57,25.206666666666667
2017-12-04,14:50:46,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:46,1000,25cm,piled,57,25.54
2017-12-04,14:50:46,1000,50cm,piled,57,25.32
2017-12-04,14:50:47,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:47,1000,25cm,piled,57,25.763333333333332
2017-12-04,14:50:47,1000,50cm,piled,57,25.54
2017-12-04,14:50:48,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:48,1000,25cm,piled,57,26.436666666666667
2017-12-04,14:50:48,1000,50cm,piled,57,25.54
2017-12-04,14:50:49,1000,0cm,piled,57,30.340000000000003
2017-12-04,14:50:49,1000,25cm,piled,57,27.21333333333333
2017-12-04,14:50:49,1000,50cm,piled,57,25.99
2017-12-04,14:50:50,1000,0cm,piled,57,30.340000000000003
2017-12-04,14:50:50,1000,25cm,piled,57,28.11
2017-12-04,14:50:50,1000,50cm,piled,57,26.21333333333333
2017-12-04,14:50:51,1000,0cm,piled,57,30.340000000000003
2017-12-04,14:50:51,1000,25cm,piled,57,28.666666666666664
2017-12-04,14:50:51,1000,50cm,piled,57,26.436666666666664
2017-12-04,14:50:52,1000,0cm,piled,57,30.505000000000003
2017-12-04,14:50:52,1000,25cm,piled,57,29
2017-12-04,14:50:52,1000,50cm,piled,57,26.773333333333333
2017-12-04,14:50:53,1000,0cm,piled,57,30.340000000000003
2017-12-04,14:50:53,1000,25cm,piled,57,29.556666666666665
2017-12-04,14:50:53,1000,50cm,piled,57,26.996666666666666
2017-12-04,14:50:54,1000,0cm,piled,57,30.340000000000003
2017-12-04,14:50:54,1000,25cm,piled,57,29.89
2017-12-04,14:50:54,1000,50cm,piled,57,27.33
2017-12-04,14:50:55,1000,0cm,piled,57,30.340000000000003
2017-12-04,14:50:55,1000,25cm,piled,57,30.223333333333333
2017-12-04,14:50:55,1000,50cm,piled,57,27.33
2017-12-04,14:50:56,1000,0cm,piled,57,30.340000000000003
2017-12-04,14:50:56,1000,25cm,piled,57,30.663333333333334
2017-12-04,14:50:56,1000,50cm,piled,57,27.556666666666665
2017-12-04,14:50:57,1000,0cm,piled,57,30.340000000000003
2017-12-04,14:50:57,1000,25cm,piled,57,31.106666666666666
2017-12-04,14:50:57,1000,50cm,piled,57,27.776666666666667
2017-12-04,14:50:58,1000,0cm,piled,57,30.340000000000003
2017-12-04,14:50:58,1000,25cm,piled,57,31.88
2017-12-04,14:50:58,1000,50cm,piled,57,28.003333333333334
2017-12-04,14:50:59,1000,0cm,piled,57,30.340000000000003
2017-12-04,14:50:59,1000,25cm,piled,57,32.54333333333333
2017-12-04,14:50:59,1000,50cm,piled,57,28.223333333333333
2017-12-04,14:51:00,1000,0cm,piled,57,30.340000000000003
2017-12-04,14:51:00,1000,25cm,piled,57,33.42666666666667
2017-12-04,14:51:00,1000,50cm,piled,57,28.55666666666667
2017-12-04,14:51:01,1000,0cm,piled,57,30.340000000000003
2017-12-04,14:51:01,1000,25cm,piled,57,34.526666666666664
2017-12-04,14:51:01,1000,50cm,piled,57,29.003333333333334
2017-12-04,14:51:02,1000,0cm,piled,57,30.340000000000003
2017-12-04,14:51:02,1000,25cm,piled,57,35.626666666666665
2017-12-04,14:51:02,1000,50cm,piled,57,32.443333333333335
2017-12-04,14:51:03,1000,0cm,piled,57,30.340000000000003
2017-12-04,14:51:03,1000,25cm,piled,57,40.65
2017-12-04,14:51:03,1000,50cm,piled,57,37.06
2017-12-04,14:51:04,1000,0cm,piled,57,30.340000000000003
2017-12-04,14:51:04,1000,25cm,piled,57,42.18
2017-12-04,14:51:04,1000,50cm,piled,57,42.2
2017-12-04,14:51:05,1000,0cm,piled,57,30.340000000000003
2017-12-04,14:51:05,1000,25cm,piled,57,44.46666666666667
2017-12-04,14:51:05,1000,50cm,piled,57,49.50666666666667
2017-12-04,14:51:06,1000,0cm,piled,57,30.340000000000003
2017-12-04,14:51:06,1000,25cm,piled,57,50.45666666666666
2017-12-04,14:51:06,1000,50cm,piled,57,53.663333333333334
2017-12-04,14:51:07,1000,0cm,piled,57,30.340000000000003
2017-12-04,14:51:07,1000,25cm,piled,57,71.25
2017-12-04,14:51:07,1000,50cm,piled,57,57.27333333333333
2017-12-04,14:51:08,1000,0cm,piled,57,30.51
2017-12-04,14:51:08,1000,25cm,piled,57,89.87333333333333
2017-12-04,14:51:08,1000,50cm,piled,57,66.06333333333333
2017-12-04,14:51:09,1000,0cm,piled,57,30.51
2017-12-04,14:51:09,1000,25cm,piled,57,120.19
2017-12-04,14:51:09,1000,50cm,piled,57,72.94666666666667
2017-12-04,14:51:10,1000,0cm,piled,57,30.51
2017-12-04,14:51:10,1000,25cm,piled,57,133.76666666666665
2017-12-04,14:51:10,1000,50cm,piled,57,76.97
2017-12-04,14:51:11,1000,0cm,piled,57,30.51
2017-12-04,14:51:11,1000,25cm,piled,57,134.43333333333334
2017-12-04,14:51:11,1000,50cm,piled,57,82.59333333333333
2017-12-04,14:51:12,1000,0cm,piled,57,30.51
2017-12-04,14:51:12,1000,25cm,piled,57,122.51
2017-12-04,14:51:12,1000,50cm,piled,57,90.04333333333334
2017-12-04,14:51:13,1000,0cm,piled,57,30.51
2017-12-04,14:51:13,1000,25cm,piled,57,115.72333333333333
2017-12-04,14:51:13,1000,50cm,piled,57,94.44666666666667
2017-12-04,14:51:14,1000,0cm,piled,57,30.51
2017-12-04,14:51:14,1000,25cm,piled,57,137.92666666666668
2017-12-04,14:51:14,1000,50cm,piled,57,93.42333333333333
2017-12-04,14:51:15,1000,0cm,piled,57,30.51
